text	label	category
 What did you say Mrs.Meera Krishanana Ippudi neryea Neryea Neryea...	1	Positive
 Shankar oru scientist nasa la work panna vendiya varu cinimala work pandraru.	1	Positive
 Pakka mass is my super star	1	Positive
 July1 20M vivews varum 1M likes um senthu varum	1	Positive
 chiyaan vikram hindi fans like here	1	Positive
 petta petta petta petta petta petta	1	Positive
 Eyyyyyy inda no1 no2 ellam paapa vilayattu  ennakume thalaivar than no1 super one understand	1	Positive
 Azalagana styleah na  Rajini... Remembering his love flims..	1	Positive
 Thala August padam vatatum namma mass katrom..	1	Positive
 Yarellem notice panninga  seathupathi bgm in sangatamilan	1	Positive
 Karthick Subbaraj unmayana thalaivara veriyan nu katitinga great...thalaivar Style la solnamna hats off karthick	1	Positive
 Ena da apo apo viswasam theme varudhu	1	Positive
 thala tha ennoda uyir daa   ajith Anna neega vera leave	1	Positive
 Am thalapathy veriyan  Anna asuranuku marana waiting	1	Positive
 Vijay & SK Mutual Fans Like pannunga...	1	Positive
 Ipppadi neraya neraya neraya vera vera vera level	1	Positive
 Vfx work is Awesome like Hollywood movie	1	Positive
 Thala vera vera vera level	1	Positive
 August la padam varatum Nama than gethunu kamikkurom	1	Positive
 Sorry pa Hollywood pakam vandite pola	1	Positive
" 2:10 ""jeikaromo ilaiyo.... mothala sanda seiyanum"" ....resemblance"	1	Positive
 #1 trending in #Srilanka  #3 trending in Malaysia  #9 trending in India	1	Positive
 Priyanka ,ellam avan seyal pola ullathu	1	Positive
 Super star ka super style	1	Positive
 Ithukkum dislike podravangala nenacha than	1	Positive
 pwli ..  കിടു ..  anyayam	1	Positive
 nerkonda paruvai ipdi vaikkanum nalla Tamil Peruna.	1	Positive
 Bigil ku pee pee ya oooooo oooooo	0	Negative
 Enna da kadaisila kaththi bgm varthu	1	Positive
 Orutharu mela viswasam katthurethu kaage yen ennoruthareh aasingam paduturingge!!!	1	Positive
 Vera level la iruku... Waiting for release	1	Positive
 bgm kgf bgm modified mathiri iruku	1	Positive
 Tharamaama sambavam irukku 6 clock ku   Kaathiruppom	1	Positive
 Let's make the likes to 1.2 million likes	1	Positive
 Kaala na mass aah irukkanum  Kaali na massum classsum irukkanum	1	Positive
 dislike potavanlam..... Setthuru..... summava Bigil team late release ku paechu vaarthai nadathinaanga... Trailer therkidhu.. Sure shot saravedi	1	Positive
 1m views =500k likes Now 4.6m views = still 580k likes  Something wrong	1	Positive
 This moive like Sri hari's Telugu movie Sri mahalashmi	1	Positive
 Sk padam trailer ah vida ithu Semmiya Iruku	1	Positive
 Thala fans ellm trailer like pannunga bro	1	Positive
 Rajini eh vaee sight adikaavechtangalaee..he looks handsome ,..makeupartist	1	Positive
 Semma semma CG AND SEMMA BACKGROUND	1	Positive
 u kena tunggu lama lagi untuk tau saya, you have to wait more to know who I am....	1	Positive
 Odi pathugiru vaarthu thalaivarin petta !!! .... parak	1	Positive
 Bigil koodaye modhurapdi adhu .....   Idhuthanda verithanam	1	Positive
 Naan oru thalapathy fan aanaa naan 100times mella paathirupan...aaana likes views romba kammi	1	Positive
 Love u dhanush anna semma massss	1	Positive
 Bgm from 0.38 to 0.58 vere level	1	Positive
 ಐ ಲವ್ ಯು ತಲೈವಾ... Superstar...  only  one.... ರಜಿನಿ ಕಾಂತ್	1	Positive
 Thala time agiduchi kannu eriyuthu tomorrow vanthu ungalai parkkiren Thala I love you	1	Positive
 Semma trailer paka mass !!	1	Positive
 Likes yaru vanguranganu mukkiyam illa box office than mukkiyam athula thalaivarae adika mudiyathanu pari right hit like	1	Positive
 Ithuvum kadaikutty Singham Mari jathi padama?🤔	1	Positive
 National award miss aagathuu indha time	1	Positive
 On fire thailaivar...sirapana tharamana sambavangaka inime thaan pakaporinga	1	Positive
 Crime side movie am love it.RATCHASAN mathiri irukkunumnu aasapadraah...	1	Positive
 Angali pangali anaivarukkum Kalai Vanakam	1	Positive
 adithya varma - Kadaram kondan  rendum onnukonnu salachathilla  appavum pullayum kalakuraangale daily yar videova 1st pakrathunu doubt varum	1	Positive
 Daiiii dislike poturanga koinjam pathutu potunga da	1	Positive
 Petta 10 thadawaiku mela pathavaga like pannuga	1	Positive
 Teejay fans like here 🥰🤩 I love teejay songs	1	Positive
 Yappa Vera level pa marana waiting	1	Positive
 Trailer itna mst hai to movie kitna gjb hoga yaar	1	Positive
 Kaithi audience responce.   Pls subscribe	1	Positive
 Thalaivaa..... Love uno words hyo paaaah🤩🤘	1	Positive
 Oruthar maela viswasata kamika innoruta asinga padata kudadhu sema dialogue 🤘	1	Positive
 Thala yoda ovevoru dialogue delivery um sema mass vera level Goosebumps overloaded	1	Positive
 viswasam Ku irundha opening iduku illa y🤔.still only 10 M.viswasam trailer 14 M in one day.edo onu miss aavudu	1	Positive
 Neenga velayadanathu enkitta illa yeman kitta  Only one dialogue is enough  chiyaan uyir	1	Positive
 super star king of kings forever	1	Positive
 Nivetha suit aachu ...But rashi kanna nalla illa....	1	Positive
 Ellam avan seiyal nu oru padatha nyabaga paduthudu	1	Positive
 Yaarukellam Kabali and Kaala pudikkum...	1	Positive
 Like karo share karo Apne what's up grp me	1	Positive
 Diwaliku varama eruntha good elladi summa vasool kuranji flop akathan	0	Negative
 Rajni sir hain to aur kuch nahi chaiye.	4	not-malayalam/tamil
 Surya annan uyirr & karthi annan chank	1	Positive
 Simple Ah sollanumna Kola Mass Trailer Enna Acting ya manushan	1	Positive
 Ner Konda Parvai.. Thalaku Suitableana Title	1	Positive
 Who all agree Vijay sethupathi ku inda mari dance set aagala nh	1	Positive
 Pink movie ka remake lag rha hai	1	Positive
 pollachi matar  nakeeran kopal in sapot  dialog	1	Positive
 Pool maari irruku padam omna dhan podhu	1	Positive
 Kaithi-ku CONGRATULATIONS  T-64 ku ALL THE BEST.	1	Positive
 1 like nawaj bhai k liye	1	Positive
 19.2k views to 12M  ......	1	Positive
 Thalaivar cinema la irukura varai avar thaan eppoum ennaikum Super	1	Positive
 Intha Super Star thaaan engaluku venum  90's kids fav	1	Positive
 kochadaiyan football adraaru anga oru trailerla	1	Positive
 @1:40 enna harris bgm lam varudhu :) ?? Therikkudhu Yuvan bgm..	1	Positive
 Sarkar teaser record safe🤗  Naanga Telugu teaser and Hindi teaser potta , neenga kaaaname poyivudum	1	Positive
 Yo eth vand anyama erkk lle	0	Negative
 Thala fan nu sollum pothu perumaiya irukku	1	Positive
 appadiye ean channel ku oru sub podunga	1	Positive
 Pls guys make it 1m likes....	1	Positive
 waннн waннн waннн тнala тнala тнala   enge тнala nale мaѕѕ тan..  ѕeммeeee	1	Positive
 Dai Viswasam teaser enge daw	1	Positive
 Yuvan Fans    Hit Like	1	Positive
 Hero vera yar na podunga pa plz	1	Positive
 To haters in Lollu sabha style : Arivu ketta eruma maadu	1	Positive
 Paah samma well known dialogue well said padippa yaralayum thirida mudiyathu	1	Positive
 1.8 m reach sema eppadina 100m Vara vekkano	1	Positive
 I love u thalaiva neenga eppavum mass nee va thalaivaaaaa	1	Positive
 Thelivaaa marana mass ah iruku	1	Positive
 mass's INA ethu thanta thalaivaruta othunguta	1	Positive
 Trailer nalla iruku, padam nalla irukanum.... ambutu than solliputten	1	Positive
 Thala mass yuvan bgm vera level suriya fan	1	Positive
 Dislike pottaven la ratham kakki saven	0	Negative
 Sema trailer cinematography therikuthu, bayangaramana oru mass plus thriller movie kaathuttu irukku.	1	Positive
 Orutthar Mela viswasam kaadrathala .....  Innorutthara Yan asinga paduthureenga .....  Dai ungalathanda THALA ,THALAPATHY FANS	1	Positive
 Rajani style is style style dance is dance	1	Positive
 Enna karumamda ethu cartoon padam mari erukuthu	1	Positive
 Dey idhukku yenda dislike pandrinka . Trailer semma mass ah entertaining ah thanae irukku.. vaitthu yerichallin uccham da neenka	1	Positive
 Inime than sirappana tharamana sambavangala pakka poringa..... Best wishes for thalapathy fans	1	Positive
 செம்ம சியான  மரண Waiting for kadaram kondon movie	1	Positive
 Trailer 1million like varalanu yaarellam feel panringa	1	Positive
 🤖Thalaiwa is god !! Or ???? Plz rajinikant sir ke fan ho to   . Touch to !!!	1	Positive
 Darbar motion poster pathutu vanthavanga yaru	1	Positive
 Super man and Batman movie Mari iruku	1	Positive
 Aapdilam nadakathu !!!! nadaka kudathu  ultimate lines	1	Positive
 Marana mass thala na thala tha	1	Positive
 Ending speech mass thalivaaaaaaakola kandula iruken	1	Positive
 0.48  0.49 thalaiva unakku vayasu 53 yaaa🤪	1	Positive
 Kaali... Kaala... Kaabali...  thalaivar da... Kaa romba rasi nenaikuravaga like poduga	1	Positive
 Paakathane poringa thalaivaroda maasa petta parak	1	Positive
 9m view innum neray neray neray  view vennum friends	1	Positive
 #2.0 in kannada dubb tamil movies in kannada	1	Positive
 Always Thala  Agalatheey pathutu Trailor pakuravanga like panunga	1	Positive
 Hindi movie pink. Remake to tamil. Good movie	1	Positive
 Innum naraya naraya naraya  views....10m pothathu	1	Positive
 Krish next part . Tamil la padam yaduthurukanga super	1	Positive
 Style kingna athu yapovum thalaivar mattumthn	1	Positive
 Graphics sari illa nu solrathukune oru gang suthum parunga	1	Positive
 Nambukkitta kaadu eruntha eduthuppangha kaasu eruntha pudinguppanugha ana paddippa mattum epic dialogue	1	Positive
 2:02 kandipa naa varama cinema theatreruku unna pakka🤞	1	Positive
 Chutiya Kat gya rajnikant ke fans ka. Views hi nai mile	1	Positive
 Yenda KRISH maska copi adichi vachirukkinga....!!🧐  Puthusa ethavathu design pannirukkalam...!	1	Positive
 Thala mass dialogue class vera level	1	Positive
 Rajni Mass. Pakkathana poringa Kali oda aathatha. Sema Dialogue. Old Rajni is back	1	Positive
 35k Anil kunjus found -disliked 🤣🤣	0	Negative
 Trending list la irundu poi again trending la varadu. First time seeing like this	1	Positive
 kola gagdla irruken....magane kollama vida matten.....Badsha 2.....	1	Positive
 Thala pola varuma  Thala eppavume mass Vera level	1	Positive
 marning eluntha undan nera nkp trailer parka vantha angaali pangaali ellaam oru like podunga	1	Positive
 Нихрена себе!вот это индусы,вот это удивили, охренеть	1	Positive
 Thala masss yuvan bgm vera level	1	Positive
 Ide en inum trending la varla..? idha vda romba kammi views ruka videos lam trending la ruku	1	Positive
 Sumara 50 times parthachu.one more trailer plzzzz	1	Positive
 Enangada NKP theme music ah potu vachirukinga	1	Positive
 Cast rajini nu pathil vera yarachum pannirukalam	1	Positive
 Bigil vida indha trailer nalla irukae🤔🤔🤔	1	Positive
 Nee engitta vilayaada la yeman kitta	1	Positive
 Enna dhu Tamil cinema la vettu kutthu ilama oru padanum varatho	1	Positive
 Paaandeeee padam paaka vanthuratha theater ku fst day	1	Positive
 Malayalam movie chinthamani kolacase njapakathukku varuth	3	Mixed_feelings
 Really enjoyed ipotha thalaivaroda style nakkal ellathyum romba naaaluku aprm pakarom	1	Positive
 Ippa inda SKfan ta enna solla poringa , commenters	1	Positive
 Thalapathy 64 ku wait pandravaga like poduga	1	Positive
 Sk வுக்கு theme music வேண்டும் தல Yuvan! Title BGM Semma .	1	Positive
 Nee yaaravenalum iru evanavennaalum iru ** THALA kitta thaiyae iru	1	Positive
 1:38  to  1:50 vera level	1	Positive
 After syraa...seeing u sir ...4m Andra	1	Positive
 Tamil cinema la itha vida pudhu storyline Vera ethuvum kidayathu	1	Positive
 Karthi anna katta support from Kerala	1	Positive
 Movie pathutu trailer paakuravangalaan like podunga	1	Positive
 Money money money neraya neraya neraya massss	1	Positive
 #Sl #boys  channel	1	Positive
 Sema da.. Super machi. FDFS confirmed.	1	Positive
 Rangaraj pandey fans hit like 🤣🤣🤣🤣	1	Positive
 Aduchu Underwearoda odaa vitruvan.......... to viswasam	1	Positive
 ajith sir super act but kadai puthikala	1	Positive
 Vera mathurii irukuuuu thalaivaaa..... Ni vah thalaivaaa vera Level expectations	1	Positive
 Trailer la vara scens lam kanom	1	Positive
 Gotha like kuda vanga mudiyala neeyalam enga annan thalapathy compateator poda aamai kunjugala poi   savunga da	1	Positive
 Thairiyama dewali Ku va thalaiva  nanga irukom irupom 🤗	1	Positive
 Super star super star boos is bake	1	Positive
 school boys innum tution pogala pola,dislike button ah pudichu nonditu irukkanuga	1	Positive
 Soori illama iruntha movie supper hit	1	Positive
 Kola gandu la irrikun padam paka.	1	Positive
 Indha teaser Ku dislike pana avaga amma silku da	1	Positive
 Pandaee.... jii neega yepa padau nadika vantheenga.....	1	Positive
 I mena mukamudi padam mathiri iruku	1	Positive
 Trailer eh pathute irukunum pola solravanga like podunga	1	Positive
 Vijay sethupathi ku nalla role illa pola.... Apo padam nallaa irukaathunu thaan ninaiken	1	Positive
 Thungarthuku munnadi 1 time parpom	1	Positive
 Asuran hit aagum nu ninaikuravanga like panunga	1	Positive
 30 million views varum nu soldravanga like potunga	1	Positive
 Yaaru da andha 9k dislikes uh	1	Positive
 O my god i love you #2.0	1	Positive
 Kids : like Sivakarthikeyan Legends : like Action King ARJUN  ..	1	Positive
 Supar movie ......Thala sema supar.....u1 Bgm nice......	1	Positive
 Right now arun vijay in twitter :yaru ellam superhero padam nadakirathunu vivasthai illamal pochu	1	Positive
 Salo Bollywood walo kuch sikho haramkhoro	4	not-malayalam/tamil
 All thala fans comments pannunga..100k comments varanum	1	Positive
 Semma. Padippu.  Mattu namma kitta erunthu etukka mudiyathu...	1	Positive
 lets make it most liked video of youtube !!!	1	Positive
 Last scene vera level love u thala	1	Positive
 Adaei idhu Johnny quest music ila ?!?	1	Positive
 Action king Arjun fans Like Here	1	Positive
 Manushan epudi vanthalum tharama irukaru ya... THALAAA... This time CLASSY After a MASS VISWASAM....	1	Positive
 sivakumar ah villana potruklam just miss	1	Positive
 Viswasam vs Petta pakalam yarru mass nu	1	Positive
 U1 bgm Therikudhu.... Siva ku Nalla movie ya erukum... cameramen George c villiams SEMA	1	Positive
 Intha trailer ah daily pakaravanga .....?	1	Positive
 Enna da ithu trailer ah Serial ah	1	Positive
 Kerala ajit fans like ittu po, ejjathi item. Be ready makkale🤩🤩	1	Positive
 Orutharmela neega viswasam MA erukarthuka Enaurutara a asigapadurega	0	Negative
 Oru Vela ellam avan seyal padam maathiri irukkumo?	1	Positive
 Manju waarier looks like devashena u feel it guys	1	Positive
 Theatre la pakura alavuku worth illa....suntv laye poduvan appa pathukuren	1	Positive
 Waste Moka nu solravanlam Moka pasanga moka movie paakuravanunga	1	Positive
 Avara control panunga pls semmmmmmmmaaaa mass	1	Positive
 Ethana per vanthalum CHIYAAN tha maasss	1	Positive
 Very good film after long time	1	Positive
 Thalapathy fans irukingla ..dislike panra kaaga ve vandhavanga ...	1	Positive
 Amy Jackson pakka vanthaven la like  podunka	1	Positive
 Vera level trailer great job mr.vinoth	1	Positive
 tmrw film release.. inikum trailer pakka vanthavinka yaru	1	Positive
 Trending likes laam mukiyam Ila padamum acting yum dhan mukiyam theater la October 4  apo papinga	1	Positive
 Movie la ajithku theeni irukathu pola	1	Positive
 Idha dhan pala varsham ah sollitu irukanga!!  Ini otrumai ah irukanum ellarum. . . Thala & Thalapathy fans!	1	Positive
 Trailor pakkum munnadi kooda onnu thonala....trailor paatha aprm epoda paapomnu veri mandaikku eruthu............This trailor Advance booking for awards.....	1	Positive
 1:40 Vjs Jithu Laugh  Makkal Selvan  Forever	1	Positive
 After release # kaithi vera level #diwali winner	1	Positive
 As Neelambari said In Padayappa Vayasu analo un  Stylum azhagum Une Vittu Pogala	1	Positive
 vijay sethupathi nu oru nala actor irundhan ana avanum ipo poramboka maritan	1	Positive
 ENNA DAA ELLAA  RECORDUKKUM SANGU  OODIDUVAANGA POLA    THALAIVAA   SUPER	1	Positive
 Ayayo bigil aprm release panratha idea iruka lokesh gaaru 🤒🤒	1	Positive
 Nee vaa thala namma therikka viduvoom	1	Positive
 U kena tunggu lama lagi utk tau saya	4	not-malayalam/tamil
 ada paavi....appadiyae batman copy adichu vachirukingalae da	1	Positive
 Daii ellam likes me comment pannunga da	1	Positive
 0:46 kathii trailer feeeel adichavange like......	1	Positive
 Thalaivar vera level!!! karthik subbaraj yenagaya iruntha ivalo naala.... 02:00 Kola gaandla irukkam mavaney kollama vidda mataen insaneeeee :P	1	Positive
 Video pakaraduku munadi like panta..sama trailer	1	Positive
 OK. expect panna levelku illa but ok	1	Positive
 Siva sivan kjr hero trailer pakka Arjun arjunan ps hero mitran super  Saktimaan sakti 90#kids like and comment	1	Positive
 Elaam songs ku dhan addict aavaaanga... Naa enna yaa trailer ku laam addict aaitan.. Can't wait...	1	Positive
 Semma semma semma semma thalaivar super star	1	Positive
 Rajini+sankar+a.kumar+rahuman excellent job..waiting on screen thalivar fan..	1	Positive
 Chinna payan konjam ovaru Ana trailer nalla irukku	1	Positive
 Alaguuuuuuuuuuuuuuuuuuu my one and only superstar rajinikanth sirree	1	Positive
 Bgm evanda pottadhu dsp paiyana irupaan pola veenaponavan	0	Negative
 ivlo violence kandippa intha padathukku A certificate kodukkanum...intha padatha yaaru thalaila katta poraano thaanu..vaangura distributors ungalukku sangu thaandaa...soothanmaa irunthukunga..	0	Negative
 Black sheep kutty moonji vivek fans hite like	1	Positive
 Orutharmela irukkura viswasatha kaatta innoruthara yen asingapaduthuringa.... Semma dialogue.... Verithanama waiting panren...	1	Positive
 Bigil Left la poh ! Kaappaan Right la poh !	1	Positive
 Vendum vendum asuran pola padam vendum ... Enpt vendam	1	Positive
 Sema BGM Semaya erukkum padam waitingle veri yeruthe	1	Positive
 Othaaaaa poooluu mari iruku Graphics	1	Positive
 V for vendetta dialogue  An idea can't be destroyed	1	Positive
 #VenkateshDaggubati74 Is Asuran Remake  All The Best Venky Sir	1	Positive
 OMG.... Thalaivar vera level..... Love you thalaiva...	1	Positive
 Gud thaan..but Elam kolapura mathiri iruku..	1	Positive
 Katha than mukkiyam ana trailer semma	1	Positive
 Oru raksha illa Mone kaithiii uff	1	Positive
 Ivaru tha hero mathavanka LA zero va title yosika therila Ivan kuda action king vera pathu ena nadaka pokutho	1	Positive
 Omg Yarellam Thala Ya Pakka Wait Panninga	1	Positive
 anikunju(vijay) movie oru naal rendu naala theatre la iruthu eduthuruvanuga conform intha movie release aana	1	Positive
 Tik Tok Thala veriyan selvasaisaran	1	Positive
 Thalaivaaaaaa. . . . Ne matum than nadigan ne matum than super star..	1	Positive
 Rajnikant sir toh din ba din jaban hote ja rehe he yar.....i love you rajni sir	1	Positive
 Is movi ka music bahut dasu hh jai asuran	1	Positive
 Diwali iku Meet panuvom bro bigil fans	1	Positive
 Vera Vera Vera level doi mass  music Pakka	1	Positive
 Movie Tamil memang best ...terbaik Ajith	1	Positive
 1:42 noticed nee yaruda komali channel jainth	1	Positive
 Video start aguradhuku munnadiye like poten  Happy to see Prakash Raj sir back	1	Positive
 Sweet saapda pooram  pongal vera lvl la erukkum	1	Positive
 ಅಕ್ಷಯ್ ಕುಮಾರ್ ಅವರು ಭಾರತದ ರಿಯಲ್ ಸೂಪರ್ಸ್ಟಾರ್... ನಾನು ಅವರ ಯೂಮ್ಬ ದೊಡ್ಡ ಅಭಿಮಾನಿ..!	4	not-malayalam/tamil
 Views got stuck on 70k	1	Positive
 Trailer marana mass FdFs poravanga therikkavidunga Saadha sk padam naale comedy yaathaan irukkum. Anna ithu different script. Next level Sk	1	Positive
 Racha rambola tala luv u from hyd	1	Positive
 Bony kapoor🤣🤣 jyda paisa h mc to stok market me lga laudaa  typ ki movie h bc	1	Positive
 Nerkonda Paarvai vs pink who is best?	1	Positive
 58k dislike pottavan tha kadasi vasanthuku vekka padanum	1	Positive
 Ayooo Thala lv u Thala. Sema mass Thala look  Sema. 🥰	1	Positive
 I like karthick subburaj......direction...... karthick subburaj gets rocks	1	Positive
 Sure blockbuster Congrats from thalapathy fans  Lokesh kanagaraj	1	Positive
 Enga thalaivar eppavumme masss  nu sollravanga mattum hit like pannitu ponga.......	1	Positive
 Trialer super maran padam vettiri pera valthukal	1	Positive
 Thala indha look la semaya irukkaru 🤩🤩🤩	1	Positive
 Rasanai illadha pullingow, apdi enna korai ah kandu pudichitanga indha video lae dislike panra alavukku	1	Positive
 Bigil  lavathu mairavathu Karthi in kaithi ya paaru da	1	Positive
 U1 tharamana sambavam aug 10 apa papinga	1	Positive
 Enna da trending laye kaanom ....	1	Positive
 Rowdy ingala hero va katti vanmuraiya thundarady vetrimarnukku velaya pochi.Yevlo Enda nattukku thevayana Nalla karuthukala vachi flim edukalamla.	0	Negative
 Thalaaa maranaaa masssss love u thalaaaa	1	Positive
 Sad to say, but seems like rekka 2....hope I'm wrong!	1	Positive
 U1 bgm vera level ..thala vera level acting	1	Positive
 Scene like remake....from hindi movie PINK ....	1	Positive
 A MAGNUM OPUS SHORT FILM   FI SHORT FILM MAKING IN ZERO BUDGET	0	Negative
 Intha trailer la neega like rajini kaga pada venna oru tamilan padaippu kaga podunga ...	1	Positive
 Unlike panradhukkune wait pannittu irundhurukkanunga 13k padunga	1	Positive
 Thalaivar style la sollanum na trailer WOW	1	Positive
 Oruthan mela visvasatha katrathu kaga innorthara asinga paduthuringa	1	Positive
 Enagada YouTube inum trending la add panama irukinga	1	Positive
 Sema masss Rajini & Vjs combo marana waiting	1	Positive
 Objection enna voice paa marubadium pananum pola iruku	1	Positive
 Yarellam note paninga teejey movie la vandharunu 🤔🤔🤔🤔	1	Positive
 THALA always masss.. Ippo sollava venum U1 music vera level ah irukkum...	1	Positive
 En innum trending la varala? Ennada panringa YouTube fellows?	1	Positive
 Super video and super star mass	1	Positive
 Thala look Vera level LA eruku	1	Positive
 kaithi Diwali Super Hit Bigil Diwali Blockbuster	1	Positive
 Trending la namba Thala trailer thaa..num1...	1	Positive
 Ranga Raj panday sir action super	1	Positive
 Dhanush Anna vera level u look awesome	1	Positive
 Bollywood movie Pink remeke   lol	1	Positive
 Ajith Thalathala nu irukaru nalla gummunu	1	Positive
 thalaivaaa...enna ethu epdi chinna payyan mathiri...petta paraak	1	Positive
 Entha padathile vikramkku robba dialogue s ellai	1	Positive
 Akshay Kumar new trailer Kadak look	1	Positive
 Amy Jackson ka naam mention nahi kya	4	not-malayalam/tamil
 Kola kaandla irukken mavana kollama vida maatten.....sama mass dialogue...	1	Positive
 Engada nama superstar fans trailer aa 100Million aa akugada please	1	Positive
 Koor konda parvai  Ajith eppavum first ethilium best	1	Positive
 Thalaivar matum tha , petta paraaaaaak	1	Positive
 Dislike potavaagaa unaga vijay 63 varapa paarugadaa 300k dislikess	3	Mixed_feelings
 Trailer last dialogue to dir ranjith  Oruthar mela vishwasam kaatrathuku inoruthara yen asiga paduthuringa	1	Positive
 Release kulla 15 million views varanum bro	1	Positive
 Masss trailer.... Antha 26k dislikes pannavangalam yaaru Samy nengalam.. epdithan ungaluku Padam edukanum ithuku mela...	1	Positive
 mgr kitta rajini yala umba kuda mudiyathu ha ha	1	Positive
 10 Milion views ku waiting	1	Positive
 Dei 10 million views dhan pa vandhurukku Vera yaarumae illaya pa	1	Positive
 I am weiting thala mass speechnig thala veriyan	1	Positive
 Shivakumar be like  thambi Shankar ethu en kadha..... Akshay had done my role	1	Positive
 Enga Thala epovum mass thaan	1	Positive
 The lion, thani kaatu raja yanga  thala	1	Positive
 Thala fans idhu pathadhu, innum neraya neraya neraya venum!!!	1	Positive
 Adiye Meera ni vikram vedhala Madhavan kuda nadichavathana athan un nilama ipdi..	1	Positive
 Vetrimaran sir matum tha unaku hit kodupaaruu.. Sariya avara vituraatha	1	Positive
 Ithula vara ovvoru dialogue un enga dala ya pathu solra mathiri iruku	1	Positive
 Evlo girls intha trilar pathutu like potinga.... link share paninga.... like panunga	1	Positive
 Karthi (kailii vettii) kattitu naducha Padam hit and blockbuster thann Antha varusaiyil ithuvum ondruuu	1	Positive
 2020 Thalapthy Vijay   Makkal selvan Vijay sethupathy	1	Positive
 Thala pole varumaaa  Ore oru thala dhaaaaa  Aaattam inime aarambika pokith machiii  Picture abhi baakki hai bhaayi	1	Positive
 voice powerful neraya neraya neraya neraya neraya.	1	Positive
 Bigil trailer ah  pathutu vanthavanga evloo per ....?	1	Positive
 viswasam enga poga poguthunu theriyalaya. PETTA PARAAK	1	Positive
 692 k likes reached aairuku	1	Positive
 Nalla irrundha manusana ippadi pannitenga Leh da.... U1 sathiyama wasted this movie..	1	Positive
 Padipu avasiyam tha but system serila pa	1	Positive
 Unga kooda poi sasikumar ah chee	1	Positive
 Eduthu vainga Da ellam award aiyum	1	Positive
 Paaaa first' scene look....**  Ithu mathiri Actor nan pakala samy daa ..	1	Positive
 Ithu ega ariyavila eduthathi epadii.... 🤙🤙🤙	1	Positive
 Anna vida thambi nalla kathaila nadikraru	1	Positive
 i think ajith just makes a guest role	1	Positive
 Music semma Tq u SAM C S.......	1	Positive
 Viswasam trailer needs 20k likes to reach 1.4m likes	1	Positive
 FIRST DAY FIRST SHOW FOR KAITHI MOVIE	1	Positive
 Control panna mudiyala..... Waiting la veri yerudhu	1	Positive
 love  u  rajni  sir	1	Positive
 Trailer ela semmaya dha iruku...aana SK va patha dha super hero feel vara matikudhu	1	Positive
 i love ajith from andhra pradesh	1	Positive
 It's not looks like a Ajit range of movie.	1	Positive
 663 my view I am Telugu die hard fan of Rajini sir 🤘🤘🤘	1	Positive
 iyoo... therikuthu....enna style ah irukaru ya.. thalaivar uhu..	1	Positive
 Ye to Pink movie ki tarah lag rahi h	1	Positive
 Akshay jiiiiiii really u r khilladiii	1	Positive
 Thalapathy 64 Director Lokesh Kanagaraj Like Pannunga Actor Karthi Like Fans	1	Positive
 Sri mahalakxmi   tealugu movie  full movie  dibieng	1	Positive
 Kola gaandule iruken mavane kollame vidamaten thalaivar vere level	1	Positive
 INDvsPak aavathu mudiyavathu.... Waiting 4 10M views	1	Positive
 Remake of Ellam avan seyal movie?	1	Positive
 Vikram nadichale adu vera level movie tan	1	Positive
 Mass Vjs... Veere veere level	1	Positive
 Thaliva semma ,,,dialogue vera leavel	1	Positive
 I will set ur screens on	1	Positive
 Vetri maran dhaush legendry combo.. padipa matum namba Kita irnthu edthukave mudiyathu .. true	1	Positive
 vijay sethupathi ah sariya kataleya iam mode out hw many r nt satisfied hit a like.......	1	Positive
 THALA always masss.. Ippo sollava venum Y1 music vera level ah irukkum...	1	Positive
 Intha 10 star kamicha than trailer Ana orae ala kamichi trailer oduthu trending la yarnu ellarukum theriyum...	1	Positive
 Trailer vara levela erku apo thalaphty 64 epdierkum...  bigil and Kaithi marana mass movieya erkapoguthu.....	1	Positive
 0:48 to 1:00 yuvan  rocks	1	Positive
 Yenakkennamoo Dark Knight patha mariyee irukku	1	Positive
 orutharmela  neenga visuwasam kaatrathukaka inorthara edhuku asinga paduthuringa	1	Positive
 Namaku thavayanatha namba than adichu vankunum	1	Positive
 Nangalum un mela kola kandulathan erukom. Odi poidu.	1	Positive
 Petta trailer mass, VISWASAM TRAILER MARANA MASS	1	Positive
 Nerkonda paarvai mix with Kolaikaaran BGM	1	Positive
 Sir... Thalaivar name  kooda  ilaya Super Star pattam Irunthuruntha innum Vera Level la Irunthurukkum ...	1	Positive
 yarellam marana mass video song ku wait panrenga	1	Positive
 Thala tucker  Kola Mass	1	Positive
 Thala mass chance illa vera level thala veriyan	1	Positive
 vijay sethu ...kerala fans like here	1	Positive
 Vera level...trailer waiting 4r movie....finshing super... kolaaa ganngula irruken sema ...	1	Positive
 Vetri kootani nu marupadiyum nirupichirukku....padam asurathanam	1	Positive
 Va Nadippin Naygan chiyaan vikram MASS🤗	1	Positive
 Ethuvarai ulagil vera entha trailarum en thalaivar movie 2.o trailer pola illa	1	Positive
 Ayyoo yennala oru like ku mela poda mudiyalaye..	1	Positive
 Hahaha last dialogue with malaysian language	1	Positive
 GV..pesama nee music laye irupa..athuthan unaku Nalla varuthu..	1	Positive
 Asuran trailer no 1 go nice good	1	Positive
 are yar ye tkla fir se kese young ho gya	4	not-malayalam/tamil
