text	label	category
echa vijay fans ku serupadi tandaar enga thala different role	1	Positive
ithula dislike panna enna iruku	1	Positive
maranna waiting iam dhanush fan	1	Positive
vera level i love u thalaivaa	1	Positive
wow wow wow wow super super super	1	Positive
rajini siripa vida sethupathy siripu vera level thalaivan sethupathy	1	Positive
super star rajinikanth in chitti avatar wow	1	Positive
gv pesama nee music mattum podu pa itha maari bgm ketu romba naal achi	1	Positive
vaiyiru yerinjavangalam dislikes poda aarambichutaanga seekram sethrunga da deii	3	Mixed_feelings
thala da vera yarume illa da	1	Positive
anna ajith vera level enga thala pola enga yaru ma illa thala daa	1	Positive
6 days to go va va thalaivaa	1	Positive
ennada ithu silldra punda thanama irukku appo flop than ama kunjus	0	Negative
make it 20 million views and 600 k likes tmrw	1	Positive
kevala mana padam pengalai ilivu paduthum padam totally tamil culture ku oppadha padam	1	Positive
ayyo thala pakka pakka veri aagudhu	1	Positive
i m vjs fan but like ajith sir 100 days poganum	1	Positive
thala fans kku semma treat irukku	1	Positive
u kena tggu lebih lama lagi utk tahu saya	4	not-malayalam/tamil
0 38 rajini ku ena da spelling	1	Positive
0 21 oh man thala looking amazing	1	Positive
rajani sir gr8 man agree hit like	1	Positive
vera level movie especially bgm	1	Positive
mass sa iruku thala trailer la	1	Positive
thalaa inum niraiya niraiya niraiya niraiya unka kida ethir pakuromm movie la	1	Positive
tha edhu dhan original thalaivar padam trailaruke kotti kudukalam thalaivar yeppavume maas dhan	1	Positive
rajini sir looks like power star pawan kalyan in love scenes	1	Positive
screenplay vera level laa iruku waiting to saw	1	Positive
konj pathinkiru odi othingiru vaarraru thalaivaru petta paraak	1	Positive
hindi me kab released hogaa yrr	4	not-malayalam/tamil
thalaiva viswasam bgm and trailer ending nkp vaa mothi paru song ennayaa ithu	1	Positive
last dialogue mass sila per serupala avangale adichukoanga thala da	1	Positive
thaalee vera level antha pundai vijay poga sollunga	1	Positive
1 18 teejay yaar ellam kavanichinga fans like here	1	Positive
adhula nadakavum nadakadhu mass scene luv u thala	1	Positive
waw nawaz and rajni can t wait	1	Positive
thalaivaa nee vantha mattum podhum thanks to karthik annaa	1	Positive
petta 56k dislikes viswasm 180k dislikes	1	Positive
oruthar mela nenga visavasam katurathukaha inorthara yen asinga paduthurenga thala thalapathy fans	1	Positive
is it chintamani kola case in tamil	1	Positive
i am telugu but vijay anna fan	1	Positive
v v join pana semya erukum vetri maran and vijay	1	Positive
trailer ah ivalo mokkaiya irukke aathadi	1	Positive
hahaha ena style ya kolla gaandlaruka	1	Positive
10 1m views with 771k likes	1	Positive
tamil walo is trailer ko itne views or like do ki sab dekhte rah jaye	1	Positive
comparing chitti rajini nallaa illai thane friends	1	Positive
from kerala rajani fans	1	Positive
glitchy mokka vfx idhuka 600	0	Negative
telugu thailavar fans hit like button superstar	1	Positive
kis kia ko zero ka trailer badiya laga esse like karo	1	Positive
super trailer pudhumai vettrimaran danush vettri kootani	1	Positive
no one can kill once idea nikola tesla	1	Positive
u kena tunggu lama lagi untuk tahu saya malaysian language	4	not-malayalam/tamil
ipo purinjirukum yeru super star nu	1	Positive
chiyaan anna yeppavum mass nu solravanga mattum like pannunga	1	Positive
bgm vera level gv done his best	1	Positive
last dialogue oruthar mela viswasam kaaturathu kaga innoruthara en asinga paduthuringa ultimate thala	1	Positive
thala mass nah thala thala nah mass	1	Positive
trailer na ipdi irukunam nu solravanga like here	1	Positive
enaku padame partha maari oru feeling uu	1	Positive
bgm missing not powerful like sana	1	Positive
100koodi daw dhala thamass daw	0	Negative
thalaivaa please keep doing movies your mass is unmatchable	1	Positive
oruthar mela viswasam katradhukaga innorthara en asinga paduthuringa thala	1	Positive
ethukku unlike poduvangalo central govt state govt thappa pesuna no unlike	0	Negative
rajini thaa style rajini thaa gethu rajini thaa mass maranaa maass thalaivaa	1	Positive
avara contol pannunga pls vera level expression thala	1	Positive
aiyo thala fans like ah podunga d	1	Positive
roma naal kalichi oru family kooda 3d padam release aaga poudhu	1	Positive
trailer 2m likes varum nu soldravanga like it	1	Positive
the king of tamil nadu thala	1	Positive
pink movie supr movie thala blockbuster	1	Positive
net kinda paarvai theme music semaya irukku	1	Positive
semma semma semma semma thala thala than	1	Positive
yuvan shankar raja music vera level	1	Positive
rajni sir looking so young woww	1	Positive
sinthanai silai udaippu ltte leader piraba karan ah bro	1	Positive
come on guys let s get it to 2 million likes	1	Positive
waiting for judgement day nerkonda paarvai trailer marana mass thalaa	1	Positive
0 36 recalls vada chennai	0	Negative
in 2 00 you can see vasikaran transform	1	Positive
vera vera vera vera vera vera level	1	Positive
comedy ya irukku game of trone paarunga da	1	Positive
semma vera level thalamus	1	Positive
pakka mass super i had seen more than 5 times	1	Positive
lokesh kanagaraj thalapathy film sign pannittu bigil kuda ve release panringa	1	Positive
thaaru maaru thakkali soru	1	Positive
makkal selvam vjs always mass pakka mass	1	Positive
paadam paathu tu aparom thurupi trailer paakaravaga laa yaaru	1	Positive
colors tamil serial set mari irruku	1	Positive
viswasama pettayila pongal sapda porom waiting both	1	Positive
thala thala thala thala thala	1	Positive
lion king la tamil dubbing mufasaku vioce kuduthiruintha bayangrama iruthurukum	1	Positive
semmaiya irukinga thalaiva super trailer inthavaati petta pongal	1	Positive
11m views with 791k likes	1	Positive
sawudu tholanchi flim industrye kevalam paduthuran	0	Negative
viswasam trailer alavuku la illa pa	1	Positive
compare to kappaan aduran is winderfull	1	Positive
intha pongal sema super ah iruka pothu	1	Positive
so pore i don t like it	1	Positive
indha padamae ivlo mass ah irukae apo thalabathy 64 evlo mass ah irukum	1	Positive
kisi ne isme kam nahi kiya bas kaputar se bani hai ye muvi	4	not-malayalam/tamil
2 o raajali song gta san andreas version	3	Mixed_feelings
starting la sun picture kalanidhi maran than start agum indha padathula mattum vera mathiri iruku	1	Positive
naalaiku thala darisanam wait panna mudiyala innaiku full ah nkp trailer paakravanga oru like a podunga	1	Positive
wow semma semma semma vera level thala	1	Positive
padam mokkaiya aga pothu nu nallavea theriyuthu	1	Positive
remake vijay sethupatgi sir movie in telugu plss	1	Positive
intha vayasula orutha nadakarthe periya vishyam but thalaiva neenga nadipu la maass katringale thalaiva	1	Positive
super star fans hit like only rajni veriyans	1	Positive
ithanu makkale nadippu naayagal kandu padicho	1	Positive
thala u1 combo vera level	1	Positive
ajith sir last dialogue super orutharu mela nega vishvasam kaatturathukku unnoruthare ean asinga paduthuringa sema thala	1	Positive
yennada sollame kollame release pantingo saamy trailer superb	1	Positive
2 0 kgf simbba petta	1	Positive
love from super star pritviraj fans kerala	1	Positive
vada chennai adukalam alavuku illa average movie only	1	Positive
1 million likes varumnu solravanga podunga	1	Positive
2 19 redmi note 5 pro la edutha maari iruku clarity	1	Positive
yr hindi me bnao vikram sir	1	Positive
cartoon padom patha maariyae oru beelingu	0	Negative
viswasam 1 3 million likes nerkonda paarvai atheyum beat pannum nu ninaikaravanga yaaru	1	Positive
thala innu neraya neraya neraya venum	1	Positive
itha patha hero padam mathiri illa	1	Positive
confirm flop vijay sethupathiku intha maari padam set aagathu	1	Positive
who is best sk like vijay cmt	1	Positive
talaivar tirunelveli basha peurare gethu po	1	Positive
vj sethupathi villain role marana mass	1	Positive
2nd a r r sam cs nu solravanga	1	Positive
she is looking some similar to vidya balan	1	Positive
neega thalaivar gethu nenacha oru like potu ponga	1	Positive
yuvan music ajith sir gethuu vera level daa	1	Positive
thala video parthutu dislike panravununga aprm bad comments podravunugalukulam sura trailer la kamichu sagadikunum to all haters	1	Positive
thala pola varuma thala eppavume mass vera level	1	Positive
vetrimaran dhanush combo polladhavan aadukalam vada chennai asuran loading	1	Positive
enna ji trailer keta kadhaiavae sollitingha	1	Positive
dhayavasenju indha padathula mass ila mayiru ila nu yevanum saavadikadheenga let him do such roles it s healthy	1	Positive
pakka pakka mass class thala vere level	1	Positive
ending dialogue vera level semma thala pinnetinga	1	Positive
ajithuku vakkil getup and argument pandrathellam set agathu	1	Positive
tamil trailer nachina vallu okka like here	1	Positive
teaser la ye mukka padatha mudichitinga innum enna balance	1	Positive
karthi anna trailer paingarama iruku diwali ku mummaiyilaiya sangam theatre povan i like the trailer	1	Positive
petta vs viswasam old vs new i prefer old rare diamond	1	Positive
bgm mass irrukunu solluvanga like podungabangam	1	Positive
veeram ku apram oru ajith padam paakanum nu thonudhuna adhu indha padam dhan	1	Positive
telugu hindi kannada teaser eppo release	1	Positive
intha thadava national award miss aagathu eluthiruvaila vechukkonga	1	Positive
orutharmela neenga viswasatha katradhukaga inoruthara en asinga paduthureenga veralvlthala	1	Positive
645k tamil trailor likes hindi 71k only keep watch thala patalam	1	Positive
love from karnataka loved trailer dub in kannada	1	Positive
thaliva unagala matum tha ipdi gethu kata mudium world ka oru mass	1	Positive
gethu kaatraru pa vikram ji mersalayitan	1	Positive
rajni kitta poi kelu vijayakanth annana pathi payam thiriyum	1	Positive
rajini fans like here and subsibe me	1	Positive
intha matri thairiyasaali epavavathu oruthan than porapan avana payan paduthikidavan than buthisaali neenga buthisaali than vetrimaran sir	1	Positive
thala voice supar movie vera level bgm nice	1	Positive
enna trailer da mass da terrified extraordinary	1	Positive
poda kezha koodhi vera kooda solla lam inga unakum sombadichikitu un kaala nakki pozhaikira nainga overa kolaikum	0	Negative
last line vera lvl bangam love u thaala	1	Positive
indha maadri ponnungalukku ipdi dhan nadakkum no apdi nadakka kudaadhu kudos to the script writer	1	Positive
ennudaya data lam trailer pathey kali pannitu irukkan thala fans ennai pol ulla fans like podunga	1	Positive
cerita pelik2 yg jadi nombor 1 pening aq	0	Negative
crime movie kagave pakanum da un munji pakavarala	1	Positive
eppaa dai unmaiyna courtukku veeduma alainjavanttea poi kealunga judge munnadi eppadi pesuvanganndu therium	1	Positive
aama dhadi valikinu lawyer can t speak like this mokke vijay is vijay	1	Positive
oruthar mela irukkura viswasathukkaga innoruthara yen asingapaduthuringa dialogue semma	1	Positive
sk future avengers uruvaka neengathan karanama irukka poringa all the best	1	Positive
super star rajini fans hit like	1	Positive
soon 1m likes before movie release kandippa vantudum	1	Positive
mavane kola kandula iruken petta parak	1	Positive
0 47 yuvan bgm therikuthu use headset	1	Positive
adv lk lal krishna rolling on tamil	1	Positive
already hollywood padathila idhathana yeduthu vachirukanunga marupadiyum yenda	1	Positive
asuran fdfs wait pandravaga mattum like poduga	1	Positive
omg rajini is killing awesome get rajinified	1	Positive
two weeks vijay tvla potruvan appa pathukalam	1	Positive
marana kattu katta thalaiver ready dharmathin thalaivan rajini back indha pongalukku petta sweet sapidu poram	1	Positive
ne va thalaivaa thukku duraya adichu thukkiralam	1	Positive
bigiluku sariyana padam but intha padame ippadina bigil yeppadi	1	Positive
200 crore fix 200 500 1500 crore ka profit	3	Mixed_feelings
thala kola mass thala	1	Positive
vaitherichalaa dislike pottu manasa thethikonga thalaivar kaal negatha kooda neenga thoda mudiyaathu poi moodikittu paduthurunga	1	Positive
entha padam satharana thala padama erukathu wait panni paruga audience mathila miga periya impact erukum 100	1	Positive
anna vera level na neenga movie hit aaguma	1	Positive
idhu amithab hindi remake in tamil	1	Positive
diwali first day first show bigil ku illa da kaithi ku dhan	1	Positive
neenga vilayadnathu enkitte ille yaman kitte chiyan vikram	1	Positive
sirappana tharamana sambavam inima dhaan pakka pora	1	Positive
wait pannuga bass innu scene mudila	1	Positive
telugu remake in nbk movie name lawyer saab	1	Positive
all the best from young rebelstar abhishekambarish brigade karnataka jai ambrishana jai thaliva jai abhishek	1	Positive
sema ultimate trailer i m so so exited	1	Positive
indha maari ponnungaluku indha maari dhaan nadakkum thala nadakkadhu nadakka koodadhu verithanam	1	Positive
megha akash nadicha padam enpt thavara ellame release aaguthu inum enpt matum kanom epa than da varum	1	Positive
woww thalaivaa pathute irukanum pola iruku lovely	1	Positive
rajini sir different ta erukar sema ya erukuu i m waiting	1	Positive
padam theatre la semma mass kaattum semmaya kalla kattum	1	Positive
let s make it 1 million likes	1	Positive
ayyoo vera level vera level vera level vera level vera level vera level vera level vera level veraa level	1	Positive
super star rajni sir love you	1	Positive
thala verithanam intha padam rapists ku marana serupadi kudukum	1	Positive
thalaiva nee va naanga irrukum nee maatum thaan thalaiva	1	Positive
maasu maranam tough uh tharanum athuku ivantha poranthu varanum	1	Positive
semma vera lvl by thala fan da	1	Positive
1 boll cheet ipadi niriyaniriya niriya 2 apdiyelam nadakthu i like both dialogues inortharuku viswasam katrathukaga inorthara en asngapaduthringa	1	Positive
idaila kgf bgm kedathu enaku madumthana	1	Positive
semma stylish olunga odi poidunga kolaveri la irukken adhichu trouser oda oda vitruven mass action movie maathiri irukku	1	Positive
oruthar mela vishwasam kaatrathukaga mathavangala yen asingapaduthuringa thala clazz	1	Positive
kola kand la irruken mavaney kolla ma viddamaten	1	Positive
mass uh maranam tough uh tharanum athuku avanthaan poranthu varanum	1	Positive
climax heavy maranna mass seen seens	1	Positive
intha padamavuthu s k ku nalla come back ah irukanum	1	Positive
dheventhiran history tamil nadu la people nalla parunga nanga kashtapattatha	1	Positive
danush item boy movie laam pakkurathu ella	1	Positive
annanu angu keralavilum und katta fan base	1	Positive
bhai rajni kant ko kitna makup karke movie nikaloge bas karo	4	not-malayalam/tamil
law students mattum oru like ah potutu ponga	1	Positive
unmayana kelvi oruvarukku visvasatha katta innouvana asinga paduthi taan kattum enda muttal manidanin ulagam	1	Positive
vijay fans we support rajini sir thalivar thaan jaikanum	1	Positive
alampitinga thala ponga thala veriyan paramakudi vaigai nagar thala boys	1	Positive
kaithi will be beat bigil sure	1	Positive
thalapathy fans like sarkar diwali like here	1	Positive
kola mass waiting for manitha kadavul dharisanam	1	Positive
trailer verithanam solravanga mattum like podunga	1	Positive
irukku pongaluku tharamana sambavam iruku nee vaa thalaiva theater la marana mass pandro	1	Positive
decent vijay chander style pakka commercial	1	Positive
trailer vere level superstar fan hit like it	1	Positive
padam paathutu vandu trailer paatavanga like podunga	1	Positive
pakkalam padam thalaivar shankar arr combo vera waiting	1	Positive
500 thadavaiku male nkp trailer ah parthavanga mattum oru like podunga	1	Positive
how many days rajani make same movie	1	Positive
sathyama sollurean sodai badam inimayel tamil naatulla odaithu adichi andruwarroda oda vittru ohm	1	Positive
400k likes on d way	1	Positive
viswasam 7hrs 1million likes still petta mukkifyng	1	Positive
ennadaan trending aagaam a setting pannaalum 29 5 m views amazing 40 hours semma thalaivaa naanga adikurome	1	Positive
thala rasigargal eppavume thalayaiyu thanmanathaiyum yarukagavum vittu kuduka matom	1	Positive
petta marana mass iruku smile	1	Positive
thendamaiku intha padam oru sauku adi	1	Positive
konjam oovera than poroomo 2 o paravala poi than papomae ena pana poranga	1	Positive
yellarum avaroda stylea pattimattum sonenga but 69 vayasulum avaru evalavu slim a erukaru athapatthi sollalaue	3	Mixed_feelings
jinko tamil kuche bhi nahi samja o thodo like	4	not-malayalam/tamil
karthi semma acting bgm ppaa bayangaram eagerly waiting this movie karthi in kaithi	1	Positive
love you thala eppavume mass thala	1	Positive
thala mass neriya neriya neriya neriya mass dailogue	1	Positive
sk sema stylish sema yuvan bgm vera leval	1	Positive
dislike poota anaithu thevidiya pullaingalukku nandri	0	Negative
trailer varamathiraya illa new hero maathiri iruku	1	Positive
annan vj anna kuda varakaa appoum block buster than	1	Positive
super star rajinikanth chakravarthy hit movies sasikumar makkal selvan vijay sethupathy all stars mass	1	Positive
podu saaka vara11 siva anna waiting for movie super hero	1	Positive
naliku moviekaga iniku trailer pathu veri aethika ethana per vandurkinga	1	Positive
19k haters idhukkum mela eppadi da trailer yeddukanum button irukku nu press panniradhu haa	1	Positive
disappointed vjs ku mass scenes avlova illa vjs fans hit like	1	Positive
asuran movie blackbuster aga thala fans sarba vazhaithukal	1	Positive
thala veriyans intha video vaa paruga	1	Positive
as usual super star acting vera level	1	Positive
guys intha fake id naalatha namma sanda podram anthamaari inga vanthu evanavathu katharuna thorathi adipom	0	Negative
thalaa always mass love u thalaa	1	Positive
iam from kerala vj sethupathi annan uyir	1	Positive
innum 1mio like illa thalapathy enda yaar endu kadurom wait see	1	Positive
yuvan bgm ah therika vitturukaru	1	Positive
thalaivaa thalaivaa thalaivaa thalaivaa thalaivaa thalaivaa thalaivaa thalaivaa thalaivaa thalaivaa	1	Positive
3 days no 1 trending	1	Positive
indha rolea thala attempt pannadhuke oru periya kudos thalapathy fan	1	Positive
ada paavigala pay panni treading no 2 kondu vantega	1	Positive
woww chiyaan vikram irumugan style a iruku	1	Positive
jathi matham illanu umbarakka chast vachu padam edukkuringka loosu pundaikala	0	Negative
aathi kanithan 2 paatha maarilla iruku	1	Positive
sathiyama kadha purila ana paaka nala iruku	1	Positive
mass bigil enna etha parungka pa	1	Positive
vinoth sir innum neraya padam ajit sir kooda pannanum sir	1	Positive
billa remake mega hit pink remake block buster hit	1	Positive
dislike pannavanukelam modi dhanda pm kadasivaraikum	0	Negative
ithu varaikum evlo vadai suturikinga niraiya niraiya niraiya niraiya	1	Positive
karthik sir pudikum solurvanga like podunga frds	1	Positive
u1 fans hit like	1	Positive
eppa intravela munnadi mass scene bayagaram	1	Positive
omala ithula yarna bigil evana potinga sethinga	0	Negative
comment padikka vandhavanga like pennungal	1	Positive
ennapa padam idhu vera level really ratham kodikudhu	1	Positive
enna da mokkaya iruku perusa yethir patha	1	Positive
hero ah fraud ah crct ah solunga	1	Positive
next flop ku ready aidich petta 70 vayasu aich pooi rest edu nankalum unmela kola veriyoda irukkom	1	Positive
thalayavuthu pundaa yavuthu pogaadaa suni thalais engaluku epavome ore oru thala than avar than enga str mass man str	1	Positive
oruthar mela viswasam katrathukaka ennoruthara athuku aasinga paduthuringa	1	Positive
aiyoo marana mass fdfs kandippaa poganum	1	Positive
ithu thala kedayathu thala edukaravan ajith sir	1	Positive
mahaa nadihan vj sethupathi	1	Positive
national award and oscar ku koda anupulam	1	Positive
pink movie ka remake hai ye	1	Positive
g v prakash kumar fan s like hits bro	1	Positive
viswasamnala dhan petta trending ke vandhurukku	1	Positive
pathu varusathu ku munnadi enna pannitu irunthean nu theriyathula sir mass	1	Positive
maranahh mass tamilnadu la nadkurah samavatha last line la solirukaru thala hands off thala	1	Positive
amitha bachan movie but tamil la thala panradhu semma	1	Positive
its like hindi film bavesh joshi super hero	1	Positive
intha movie sk kku valvil mikavum peria thiruppu munaya amayum	1	Positive
vayasukku taguntha nadippille athan ivlo dislikes	1	Positive
sk anna fans like podunga	1	Positive
5 3 m views 635k likes no 1 in trending thala da	1	Positive
sweet sapdrathuku munadi sugar matharai podanum	1	Positive
look young and very stylish super thalaivaa	1	Positive
chiyan vikram sema style waiting for kadaram kondan	1	Positive
no comment vere level solle varthe ile namabe talaivar style	1	Positive
thalaivar paraak make way for superstar	1	Positive
acting amazing welcome welcome move iam waiting	1	Positive
superr trailer thalaivaa vintage rajni is back oru rakshaellaa vijay sethupathi polichh mass trailer	1	Positive
anyone after bigil trailer kaithi like bigil comment	1	Positive
thalapathy vijay anna fans like here	1	Positive
bgm asusual therikka vitaru sam cs	1	Positive
neenga innum ithu maariye padam eduthutu irunga anga malayalam industry ipolam vera level ah padam edukuranga	1	Positive
ithuku than nalla tharamana directora venum ndrathu thalaiku yetha tharamana kadha bayangaram pichitaru thala	1	Positive
adhuthu yevanachum mallus undanuu kettu cmnt poduvaan	1	Positive
mass vikram sir i love you vikram sir only	1	Positive
asuran thalaipu miga poruthamaga thalaivan dhanush varugiran asurathanam	1	Positive
come on thala fans beginning festival nerkonda paarvai	1	Positive
wow thalaivaa 20 m views reached fdfs ku waiting thalaivaa	1	Positive
vera leval thala nee all record drag	1	Positive
woww orutaru mela nee katra viswasatukaga yenn inorutara asinga padutura	1	Positive
paa thala last dialogue vera leavel real hero	1	Positive
ada enna ma nee kk na kadaram kondan ithu kooda theriyatha	1	Positive
sensitive subject like citizen after long time wait panren fdfs ku by fan	1	Positive
otha theatre la paaka poravana nenacha daan paavama irku ommala sound la thala vedichi sethuruvaan ila kadha kekama poirum kandipa	1	Positive
thala oda getup mass nu nenaikravnga hit likee	1	Positive
shankar bhai ko salam karta hu	1	Positive
ipa varaikum star na athu saratharana visiyam illa	1	Positive
vijay sethupathi anna va kojam mass ah kamichirukalamana matha padi mass panitainga	1	Positive
padam paathutu thirumba trailer paka vanthavanga hit like here	1	Positive
iam vijay anna fan karthi pidikum diwali mass than	1	Positive
trailer me khi din to hua hi nhi h	1	Positive
2 01 to 2 13 dialogue for bigil	1	Positive
bigg boss 3 abirami 1 12	1	Positive
aaathaadi ith namma batman maathiri irikk	1	Positive
verithanam waiting aa veri eruthu	1	Positive
makkal selvam vijay sethupathi frm kerala	1	Positive
rajani and akshay	1	Positive
thala next sivaji da thuiya tamil pessi nadikkiradhula thala da king of tamil cenima	1	Positive
yenda oru day scene kooda vaikala	1	Positive
trailer pakka aana enaku vijay chander mela oru doubt irukku enaku matuma	1	Positive
wat a mann rajini sir	1	Positive
enga da enga thalaiva vjs kanom	1	Positive
marana mass thala na summava	1	Positive
yow karthi subburaj yenna ya senju vachurukka thalaivaa petta paraak	1	Positive
trending no1 namba matum thaan like and view ah therika vidunga thala bloods neraiyah neriyah neraiyah neraiyah	1	Positive
vera level trailer sk anna mass	1	Positive
rajani anna super	1	Positive
vera level for thalaivar love u	1	Positive
oru vazhiya siruththa kitta irundhu thappichachu	1	Positive
pakka trailer but movie wait panni papoom	1	Positive
ada paavingla dhool padatha apdiye copy pantingla yar sammy antha director	1	Positive
pink dubbing but am waiting	1	Positive
mass darling maa vijay sethupathi telugu fans	1	Positive
pande is suitable for advocate role super	1	Positive
indha madhiri role sivakarthikeyan ku set agadhu village subject only suits for him vera actor pani irundha mass aa irukum	1	Positive
i like no dahunsh bolt majju	1	Positive
etho irukku after citizen thalai yoda argument semma waitingg thala is back	1	Positive
vaara ella padathukkum naanga yarunnu kaattavenum so ellarum like and command niraya niraya pannuga views pothathu	1	Positive
nan padippa vachi vaparam panravan illa padikaravana vachi vaparam panravan	0	Negative
vidiya vidiya thala ya paaka poravan mattum oru like ah podu	1	Positive
ithula eathana per billa paandi trailer pathenga	1	Positive
thank you so much superstar rajini sir	1	Positive
only arjun sir ivana ga paka poran nan	1	Positive
indha padathula unmai aana hero yaaru	1	Positive
thala marana mass ithuvaraikkum illadha role nu soldravanga like podunga pa	1	Positive
nalla irukku pa hit aayidum pa	1	Positive
ino neraya neraya nerayah pah goosebumps theater will be shattered	1	Positive
rajiniye oru nathari paya avana ivalo bildop panra neenga adhukku mela	1	Positive
karna padathila arjun ah paatha mathiriye	1	Positive
100 crore paar jaega re deva	1	Positive
v v nice trailer marana kaattu	1	Positive
after padaiyappa thalaivar backk as thalaivar in petta love u thalaivaa sakkara pongalthaa	1	Positive
dislike potta anik kunjukaley odi poirunga thala vararu othungi iru	1	Positive
mass villian vijay sethupathi fans like here	1	Positive
hey waste ingla poi visvasam trailer parungada 1m likes waste da neengalm	1	Positive
pls dubbed telugu pawan kalyan fans	1	Positive
pogo channel la varamari irku thuu	1	Positive
nkp movie ku ticket book pannavanga hit like	1	Positive
pettaa daa rajinified mapalaikalaa namaa thalaaivar padathukuu thann poromm nama thann num one thalaaivar thann grt8u	1	Positive
kaipulla vijay twitter la trending la	1	Positive
mass sk anna and action king arjun	1	Positive
yaru da entha comedy piece	1	Positive
vera level bhaa 1995 padam mathiri erukku unga getup	1	Positive
make it hit 1m likes come on guyss	1	Positive
t h a l a	1	Positive
trailer 1 59 min movie 2 0 video 2 01 min coincidence	1	Positive
petta it s a pre padai for visvasam	1	Positive
yo enna ya likes ennum pathala	1	Positive
rajinikanthu gaaru engagelo kurradelaa kanipusthunnaru dressing style super sir ee movie super hit kavalanai manaspurthigaa korukuntunnanu sir	1	Positive
just 1 min 10k views wow	1	Positive
thala oru naal munadiya sollitu varalam la ready aagala thala paathi peru	1	Positive
hollywood movie pola eruku pa vera leval	1	Positive
last varaikum nadichite iruga arasiyal vendam athan enga asa	1	Positive
awesome trailer get rajinified rajini fans hit like	1	Positive
super trailer shankar sir rajini sir a r r sir suppapu	1	Positive
last dialouge la thala ya adikuringala da kaithi team atha yenda neyaba paduthuringa	1	Positive
suyamaa sindhika therinjavandhaan superhero powerful dailouge	1	Positive
trailer pakurathuku munnadi vijay fan eppo thala fan	1	Positive
mass ah iruku but naa sethu fan sethupathi enka da kelaverila iruke	1	Positive
neraya neraya neraya neraya neraya neraya	1	Positive
oruthar mela viswasam irukaradhukaaga innoruthara yen asinga paduthanum great slap to all fan abuse	1	Positive
edhu ella varatum aa na yanaku ayirathil oruvan 2 pathii information erundha sollunga	1	Positive
pha entha ball potalum sixer na epdi thala mass	1	Positive
neega velayadinadha yen kitta illa yeman kitta	1	Positive
anbu ezhuchi ithula thodanguthu da marana waiting	1	Positive
trenda maathungadabigil like kaithi comment	1	Positive
thalaivaa petta paaraakk from malaysia tamilan	1	Positive
collage warden aanaa style ehh parungaiyaa	1	Positive
ranga raj pandey sir fanz hit like poduga	1	Positive
1 05 antha device peru enna	1	Positive
rajani sir ka jawab nahi aaj bhi megasuper star he	1	Positive
thalaivar 2050 la than katchi arampipar	1	Positive
thalapathy fans ithu support pandravanga like podunga	1	Positive
i am waiting for nerkoonda paarvai	1	Positive
ultimate trio rajni vs vijay sethupathi vs nawazuddin	1	Positive
punch dialogues laam vera level pakka mass	1	Positive
manju chechi fans undo like adich pottikk	1	Positive
ajith fans la like pannu	1	Positive
namakku thevayanadha nammadhaan adichu vaanganum	1	Positive
dhanush anna ninka vera lvl	1	Positive
thalapathy rajini rajathi raja kiramathu rajini petta all time blockbuster	1	Positive
repeat mode la trailer pakravan mattum like podunga	1	Positive
hero kya naam hai movie ka	1	Positive
kalii tahlaivaa vangaa ithutha ethirpartheenn lateaa vanthalum latesta varuvendaa	1	Positive
padam supera dhan irukum but mass gethu irukuma	1	Positive
bgm vera mathri irkku danush acting vera level ah irkkum pola	1	Positive
confidence ila rajini ku so ipo lam star cast jasthi irku no single man army	1	Positive
enaku rajnium pudikum ajithum pudikum aana petta trailer than super	1	Positive
director logesh kanagaraj enga ooru tha coimbatore pakkam kinathukadavu avunga appa fancy vechurukaaru enaku nalla palakam	1	Positive
dei rangaraj pandey ingeyum vanthuthaana saavadipaane	1	Positive
thala ysr combos like panravanga like here	1	Positive
thalaiva love u wow semma vera level visualsshankar sir super	1	Positive
thala vera lvl a irukke teaser	1	Positive
u kena tunggu lebih lama lagi untuk thosai thosaikku nee romba neram kathirukkanum vikram speaks malay languange	4	not-malayalam/tamil
amithap patchan acting ivaruku koncham kooda set agala acting koncham change pannirukalam	1	Positive
dai entha trailer ku dislike poodavan mental nu ninaikiren	1	Positive
great men ajith sir i love ajith	1	Positive
indha padam odathuda diwalikku enna family audience kku pudikramathri padam edungada	1	Positive
enna da idhu dislike pantra pasanga lam last dialogue paathuttu thirundhitaanungala	1	Positive
marwal studeo ka baap hai 2 0	1	Positive
i vijay fan but ajith super	1	Positive
yuvan shankar raja bgm vera level	1	Positive
1 03 style ahh solurathu kuda style than thaliva	1	Positive
love u thala	1	Positive
1980 to200 varaikku old rajiniya pathavanga like pannuga	1	Positive
ayarella nkp single ketutu inga vanthinga	1	Positive
like oru vaati thaan poda mudiyumaa cha	1	Positive
pakka thanea pora enga thalaivar ta mass a vera leval thalaiva	1	Positive
inga kodutha sweet saapttu andha pakkam poanaen araliya arachi kodukkuraanunga yammaadi dei siva aendaa indha kola veri	1	Positive
comments vantha padiya iruk pasanga verithanamala irukainga unmaiya iruntha like podunga	1	Positive
tharruu maarruu luv u thalaivaa	1	Positive
jaldi se hindi version mai release karo yar	4	not-malayalam/tamil
niraya fans match pakka poitanga pola	1	Positive
darbar motion poster ku yaar la wait panra like ah podu	1	Positive
trailer na ipdi irukanum tha vera level	1	Positive
semma i am waiting sk anna fans	1	Positive
