id	text	category	newtext	label
ta_sent_854	Thalaivar ku munnadi vera ethum illa. Always Petta rocks. Namaku eppavum namma thalaivar than. Eagerly waiting to Petta.	Positive	Positive Positive Positive Positive Negative Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_855	Rajinikanth gaaru mi gurinchi Entha matladina thakkuve	not-malayalam/tamil	Positive not-Tamil mi gurinchi Positive matladina thakkuve 	4
ta_sent_856	Mugamoodiku moonu ticket irukku.. variya...	Positive	mugamoodiku Positive Positive Positive variya 	1
ta_sent_857	Padam pathuttu yarellam trailer pakka vanthinga	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_858	Thalaivar'ku vayasaiduchinu yaru sonnathu trailer paru summa thala suththuthula	Negative	Negative vayasaiduchinu Positive Negative Positive Negative Positive 1Positive suththuthula 	0
ta_sent_859	Thalapathy fans sarpaga padam blockbuster aaga valthukal	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_860	Movie ah Diwali ku release panna nalla irrukum	Positive	Positive Positive Positive Positive Positive Positive Positive Negative 	1
ta_sent_861	Waittingg... 🤩 karthi fans kerala  മലയാളികൾ ഇല്ലേ	Positive	waittingg  Positive Positive Positive    	1
ta_sent_862	ee padam vijayikkum ennu urappullavar like	Negative	not-Tamil Positive vijayikkum Positive urappullavar Negative 	0
ta_sent_863	Innaikki night show poravanga like podu	Positive	innaikki Positive Positive Positive Negative Positive 	1
ta_sent_864	Thalaivara 90s patha mari erukka?  Athan Super star	Positive	Positive Positive Positive Positive erukka  Positive Positive Positive 	1
ta_sent_865	Super Star fans hit liks.... Vera Level....	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_866	Namma thala Ku epdi semaya music poduringa Yuvan eppudi	Positive	Positive 1Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_867	Mass illa marana mass and double mass	Mixed_feelings	Mixed_feelings Positive Positive Mixed_feelings Positive unknown_state Mixed_feelings 	3
ta_sent_868	Trailer mattum Tha varuthu Padam varuma????	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_869	sarkar thalapathy fans hit like...	Positive	Positive Positive Positive Positive Negative 	1
ta_sent_870	Thala bloods hit a like	Positive	1Positive Positive Positive Positive Negative 	1
ta_sent_871	Enna da ithu athukkulla 2.5M  views🤔🤔🤔🤔🤔	Positive	Positive Positive Positive athukkulla Positive  Positive 	1
ta_sent_872	Teejay anna va nadika vachathuku thanks vetri maaran sir	Positive	Positive Positive Positive Positive vachathuku Positive Positive Positive Positive 	1
ta_sent_873	Dhaaasu trailer!!! Seen above 100 time	Positive	dhaaasu Positive Positive Positive  Positive 	1
ta_sent_874	I Love Rajini sir sema style ya	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_875	81k views and 82 likes sema masss	Positive	Positive Positive Positive  Positive Positive masss 	1
ta_sent_876	Tamil Se Jyade Hindi Wale Log Trailer Dekh Rhe Hai	not-malayalam/tamil	Positive not-Tamil jyade Positive not-Tamil not-Tamil Positive not-Tamil rhe not-Tamil 	4
ta_sent_877	Bigil teaser ku Aparam Marupadium Kaithi trailor Paka vantha anga Ethana peru?? Kaithi	Positive	Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_878	Vidiya vidiya THALA ya paaka poravan mattum oru like ah podu	Positive	Positive Positive 1Positive Positive Positive Positive Positive Positive Negative Positive Positive 	1
ta_sent_879	Pettai parak Super.Super Thaliva.Thankyou Karthisuburaj&Rajini. Dinesh.	Positive	Positive Positive supersuper thalivathankyou karthisuburajrajini dinesh 	1
ta_sent_880	anushkayo.....nayanso..thamannayo..illel navya nairo meera jasmino illayo..enthinaa	Positive	anushkayonayansothamannayoillel navya nairo Positive jasmino illayoenthinaa 	1
ta_sent_881	Thala veetla irundhu nera camera munnadi vadhu nipparu pola!  Makeup avathu mannavadhu!   Ever Handsome	Positive	1Positive Positive Positive Positive Positive Positive Negative Positive Positive  Positive Positive Negative   Positive Positive 	1
ta_sent_882	Marano mass u marano adhuku thalaivarudha porandhu varanum petta pongal mass pongal	Positive	Positive Mixed_feelings Positive Positive Positive thalaivarudha Positive Positive Positive Positive Mixed_feelings Positive 	1
ta_sent_883	Can i get 2k like for vikram sir	Positive	Positive Positive Positive Positive Negative Positive Positive Positive 	1
ta_sent_884	Dhanush thalaivarrrr veraaaa level asuran waiting for theee scrennn thalaivaaaaaaa    Dhanush veriyan daaaa naaaa	Positive	Positive thalaivarrrr veraaaa Positive Positive Positive Positive theee scrennn thalaivaaaaaaa    Positive Positive daaaa naaaa 	1
ta_sent_885	Yarellam Padam paathutu vandhu trailer ah notice panninga?	Positive	Positive Positive Positive Positive Positive Positive Positive unknown_state 	1
ta_sent_886	Like = sivakarthikeyan  Comment = vin Disel	Positive	Negative  Positive  Positive  Positive disel 	1
ta_sent_887	I'm very very very happy	Positive	Positive Positive Positive Positive Positive 	1
ta_sent_888	800k+ likes & 72k+ Comments	Positive	Positive Positive  Positive Positive 	1
ta_sent_889	Rahman sir, Shankar sir and 2.0 Team marvelous	Positive	Positive Positive Positive Positive Positive  Positive marvelous 	1
ta_sent_890	Non - stop ah pakure . Thala	Positive	Positive  Positive Positive pakure  1Positive 	1
ta_sent_891	Tamilan Super Hero thaan adunala thaan Indialaye thamarai valarama parthukittoem.	Positive	Positive Positive Positive Positive adunala Positive indialaye thamarai valarama parthukittoem 	1
ta_sent_892	Vigay pans still shouting....pink remake daw daw daw...🤣🤣🤣🤣🤣🤣	Positive	Negative Mixed_feelings Positive shoutingpink Positive Positive Positive Positive 	1
ta_sent_893	Come on guy's need 1million likes	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_894	Idhula Hindi enga irunthuda varudhu???  Producer BJP Polaye... Apo panchayathu than..	Positive	Positive Positive Positive irunthuda Positive  Negative bjp Positive Positive panchayathu Positive 	1
ta_sent_895	Vara vara gibran bgm la kalakkuran	Positive	Positive Positive Positive Positive Positive kalakkuran 	1
ta_sent_896	Thalaivaaaaaa illaya super star Dhansush anna	Positive	thalaivaaaaaa Positive Positive Positive dhansush Positive 	1
ta_sent_897	Diwali release 2.0 vs sarkaar like	Positive	Positive Positive  Positive sarkaar Negative 	1
ta_sent_898	Karthi Subbaraj tq for bring our style samrat back.....	Positive	Positive Positive Mixed_feelings Positive Positive Positive Positive Positive Positive 	1
ta_sent_899	Only Thala veriyan mattum like  Marana masss Thala        Thala veriyan Nadish	Positive	Positive 1Positive Positive Positive Negative  Positive masss 1Positive        1Positive Positive nadish 	1
ta_sent_900	Vera vera vera level la iruku trailer	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_901	Thala I love you soooooooooooooooooo much	Positive	1Positive Positive Positive Positive soooooooooooooooooo Positive 	1
ta_sent_902	Kola Gandu iruken...Kol lama vida matten....--	Positive	Positive Positive irukenkol not-Tamil Positive Positive 	1
ta_sent_903	EAGERLY WAITING FOR YUVAN'S MAGICAL MUSIC	Positive	Positive Positive Positive yuvans Positive Positive 	1
ta_sent_904	Rajini star keka I am form Telangana  am a big fan of Thaliva	Positive	Positive Positive Positive Positive Positive Positive Positive  Positive Positive Positive Positive Positive Positive 	1
ta_sent_905	Pondati pula sentiment iruntha odi poidu -Thalaivar to Viswasamm	Positive	Negative Negative Positive Positive Positive Positive Positive Positive viswasamm 	1
ta_sent_906	Oruthar mela visvasatha kaatradhukaga inoruthara yen asinga paduthuringa!!!!	Positive	Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_907	Enka anna chiyan vikram the king maker	Positive	Mixed_feelings Positive Positive Positive Positive Positive Positive 	1
ta_sent_908	Again and again  watching	Positive	Positive Positive Positive  Positive 	1
ta_sent_909	Kerala Thala Ajith Fan A big Fan	Positive	Positive 1Positive Positive Positive Positive Positive Positive 	1
ta_sent_910	Make up konjam kooda illa but semma mass vj anna	Positive	Positive Positive Positive Positive Positive Positive Positive Mixed_feelings Positive Positive 	1
ta_sent_911	Bros aana viswasam thoda edhu kami yana likes and views tha na bros	Positive	unknown_state Positive Positive Positive Positive Negative Positive Positive Positive Positive Positive Positive unknown_state 	1
ta_sent_912	Trailer semma  I am Thalapathy veriyan	Positive	Positive Positive  Positive Positive Positive Positive 	1
ta_sent_913	Vjs anna ungala adichika aal eh ila always neenga tha	Positive	Positive Positive Positive Positive unknown_state Positive Positive Positive Positive Positive 	1
ta_sent_914	Hollywood trailer parthi maari iruku....vera level	Positive	Positive Positive Mixed_feelings Positive irukuvera Positive 	1
ta_sent_915	Illa apdi la nadakathu ...nadakavum kudathu	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_916	Prasanth maamey ungala pada m trailer vanthuduchiiii	Positive	prasanth maamey Positive Positive Positive Positive vanthuduchiiii 	1
ta_sent_917	Verraaaaaaaaaaaaaaaaaa levellllll ughhh annaaaa..... Waiting for mass success	Positive	verraaaaaaaaaaaaaaaaaa levellllll ughhh annaaaa Positive Positive Mixed_feelings Positive 	1
ta_sent_918	intha voice a kettale ore kaduppahudhu	Positive	Positive Positive Positive kettale Positive kaduppahudhu 	1
ta_sent_919	Ellam avan seyal movie maari irukum pola	Positive	Positive Negative Negative Positive Positive Positive Positive 	1
ta_sent_920	Mr.Vandu courtla ipdi laam Kattha kudathu	Positive	mrvandu Positive Positive Positive Negative Positive 	1
ta_sent_921	Trailer ellam nalla than irukku aana padam eppidiyo	Positive	Positive Positive Positive Positive Positive Positive Positive eppidiyo 	1
ta_sent_922	Viswasam 17m view 3days ..petta 17m views 7 days....	Positive	Positive Positive Positive Positive Positive Positive Positive  Positive 	1
ta_sent_923	0.20 to 0.40 it looks like Vada Chennai's jail carrom board sketchu scene	Negative	 Positive  Positive Positive Negative Negative chennais unknown_state carrom Positive sketchu Positive 	0
ta_sent_924	Surya fans eppovume ajith sir ku support thann aana etho oru Black sheep  Thala ya kalaikkaranga.............	Positive	Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive  1Positive Positive kalaikkaranga 	1
ta_sent_925	Mugamoodi part 2 .....parkara madhri iruku....	Positive	Positive Positive  parkara Negative Positive 	1
ta_sent_926	Wow.. Vera level .. Thalaivaa	Positive	Positive Positive Positive  Positive 	1
ta_sent_927	Ippdi naray naraya naraya intha speech semma masssssss thala neega	Positive	Positive Positive Positive Positive Positive Positive Positive masssssss 1Positive Positive 	1
ta_sent_928	Moviku wait pantra vanga like poodunga	Positive	moviku Positive Positive Positive Negative Positive 	1
ta_sent_929	Super intha varusam thalapathy Sarkar & Thalaivar 2.0 vera levela irukka poguthu	Positive	Positive Positive Positive Positive Positive  Positive  Positive Positive Positive Positive 	1
ta_sent_930	inum 2 days kulla 1million like varananum pangukala	Positive	Positive  Positive Positive Positive Negative varananum pangukala 	1
ta_sent_931	I am Seeing....seeing....and seeing more than 100 times...Who else here like me...	Positive	Positive Positive seeingseeingand Positive Positive Positive  timeswho Positive Positive Negative Positive 	1
ta_sent_932	Ayyyo thalaivaaaaaa.... Padam vera level  ....... Asurathanama sutharan ... Oru oru scene vandhutu vandhutu podhu	Positive	ayyyo thalaivaaaaaa Positive Positive Positive   asurathanama sutharan  Positive Positive Positive Negative Negative Positive 	1
ta_sent_933	Thala fans laam , Podraa like  aaa.....	Positive	1Positive Positive Positive  podraa Negative  aaa 	1
ta_sent_934	Ajith sir ..u r just fabulous..love u sir	Positive	Positive Positive Positive Positive Positive fabulouslove Positive Positive 	1
ta_sent_935	Pspk,Rajini sir and Vijay,VJS fan's Like Here??	Positive	pspkrajini Positive Positive vijayvjs Positive Negative Positive 	1
ta_sent_936	Movie again pakkanum pola eruku Cha epa pappeno waiting......	Positive	Positive Positive Positive Positive Positive Positive Positive pappeno Positive 	1
ta_sent_937	ithu ye YouTube trending la kaata maatuthu. . 2.0 kum varala .. can any 1 explain	Positive	Positive Positive Positive Positive Positive Positive maatuthu   Positive Positive  Positive Positive  Positive 	1
ta_sent_938	Onnu maattum nalla theridhu  Asuran ninnu pesa podhu.... vetrimaran + dhanush = vetridhan.. ..	Positive	Positive maattum Positive Positive  Positive Positive Negative Positive Positive  Positive  vetridhan  	1
ta_sent_939	Vikram speak malay...you kena tunggu lebih lama lagi untuk tahu saya..	not-malayalam/tamil	Positive Positive malayyou not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil 	4
ta_sent_940	petta Pongal nu solravanga la hit like	Positive	Positive Positive Positive Positive Positive Positive Negative 	1
ta_sent_941	Thalaivaaaaaaaaaaa   Alludhu style.u...Maassss......   Vaera evanavadhu irundhaa Apadiyae vodi poiduu..   Rajinified	Negative	thalaivaaaaaaaaaaa   Positive styleumaassss   Positive Negative Positive Positive Negative Negative   Positive 	0
ta_sent_942	Thala& Yuvan again kola mass	Positive	1Positive Positive Positive Positive Mixed_feelings 	1
ta_sent_943	Wednesday kula 70k cmt varanum 800k likes varanum....   Thala fans...	Positive	wednesday Positive Positive Positive Positive Positive Positive Positive   1Positive Positive 	1
ta_sent_944	Vera level Chiyaan Vikram sir superb	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_945	Chiyaan in k. K mass mass mass mass mass mass mass mass mass  chiyaan veriyan suthamalli chiyaan boys	Mixed_feelings	Positive Positive Positive Positive Mixed_feelings Mixed_feelings Mixed_feelings Mixed_feelings Mixed_feelings Mixed_feelings Mixed_feelings Mixed_feelings Mixed_feelings  Positive Positive suthamalli Positive Positive 	3
ta_sent_946	PANNI MOONJU VAAYAN KABALI KUNJITH... WASTE...	Positive	Positive moonju vaayan Positive kunjith Positive 	1
ta_sent_947	U kena tunggu lebih lama lagi, untuk tahu saya!!!  Damn, Chiyaan Vikram speaking Malay....  WAITING DAA SAAMY...	not-malayalam/tamil	Positive not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil not-Tamil  Positive Positive Positive Negative Positive  Positive Positive Positive 	4
ta_sent_948	Age is not a matter for vikram	Positive	Positive Positive Positive Positive matter Positive Positive 	1
ta_sent_949	Dhanush fans comment  Sk fans like	Positive	Positive Positive Positive  Positive Positive Negative 	1
ta_sent_950	Superb movie!!! Vikram looks Mass!!! Well made movie ..no lag...	Positive	Positive Positive Positive Positive Mixed_feelings Positive Positive Positive Positive not-Tamil 	1
ta_sent_951	Epovama vanmuraiya matum padam edukringa. Yen ipdi mr.vetrimaran...	Positive	epovama Negative Positive Positive Mixed_feelings Positive Positive mrvetrimaran 	1
ta_sent_952	AJITH:Oruthar mela neenga viswasam kaatradhukaga innoruthara yen asinga paduthuringa MASS DIALOGUE	Positive	ajithoruthar Positive Positive Positive Positive Positive Positive Positive Positive Mixed_feelings Positive 	1
ta_sent_953	Bgm enam wrk pani ekanum vm	Positive	Positive enam Mixed_feelings Positive ekanum Negative 	1
ta_sent_954	Trailer la pagal time ee kanom?	not-malayalam/tamil	Positive Positive not-Tamil Positive not-Tamil Positive 	4
ta_sent_955	Thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Dharisanammmm da. Thala da vera Evan daaaa 🤝🤙	Positive	thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaa dharisanammmm Positive 1Positive Positive Positive Positive daaaa  	1
ta_sent_956	kelatu tayoli ajith dislike poten da	Positive	Negative tayoli Positive Positive Positive Positive 	1
ta_sent_957	Last dialogue  epo ellam may epd than jalra taturaga	Positive	Positive Positive  Positive Positive Positive unknown_state Positive Negative taturaga 	1
ta_sent_958	Thalaivaaa nee Vera level adhukkum Mela	Positive	thalaivaaa Positive Positive Positive adhukkum Positive 	1
ta_sent_959	Thala Da Eppavuma mass Da	Positive	1Positive Positive eppavuma Mixed_feelings Positive 	1
ta_sent_960	Indha pongal ku thalaivar kudukara treat adhan petta sweet	Positive	Positive Positive Positive Positive kudukara Positive Positive Positive Positive 	1
ta_sent_961	Intha madri padam edukama enthiran kunthiran nu thalaivara kevala paduthuranunga padam na ithu thalaivar padam	Positive	Positive Positive Positive edukama Positive kunthiran Positive Positive Positive paduthuranunga Positive Positive Positive Positive Positive 	1
ta_sent_962	Rajini the maass.. worst music da Anirudh.. Vera level la iruknanum super star Ku lam	Positive	Positive Positive Positive Positive Positive Positive Positive Positive Positive Positive iruknanum Positive Positive Positive Positive 	1
ta_sent_963	Trailer oda kadaisi dialogue, Kola mass	Positive	Positive Positive Positive Positive Positive Mixed_feelings 	1
ta_sent_964	I love you Vikram sir semma	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_965	Thala pakka ma irukka mudiyala....na vittukku pogama trailer pakkuren	Positive	1Positive Positive Positive Positive mudiyalana vittukku Positive Positive pakkuren 	1
ta_sent_966	Sema mass movie. Music sema mass.Bgm sema mass	Positive	Positive Mixed_feelings Positive Positive Positive massbgm Positive Mixed_feelings 	1
ta_sent_967	Yetharkku 10M views ku Ivolo neram Edukkuthu... Likes um 1M innum varala... Thala fans Enna pantranga	Positive	yetharkku Positive Positive Positive Positive Positive edukkuthu Positive Positive Positive Positive Positive 1Positive Positive Positive pantranga 	1
ta_sent_968	Rajni sir & Akshay sir	Positive	Positive Positive  Positive Positive 	1
ta_sent_969	varanam massu varanam aadhuku thala dhan screen la varanam	Positive	varanam Positive varanam aadhuku 1Positive Positive Positive Positive varanam 	1
ta_sent_970	wwwwwwwooooooowwwwwwwwww no chaaaaaaaaance.....thalaivarmaaaaa chummaaaaa styllllllluuuuuu adhirdhummmmaaaaaa	Positive	wwwwwwwooooooowwwwwwwwww Positive chaaaaaaaaancethalaivarmaaaaa chummaaaaa styllllllluuuuuu adhirdhummmmaaaaaa 	1
ta_sent_971	Dai pink film remake ah idhu	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_972	Last sounds looks like kathi tunnel out sound	Negative	Positive Positive Positive Negative Negative tunnel Positive unknown_state 	0
ta_sent_973	Yaru ellam Yuvan BGM kaaga thirupi thirupi Trailer pakuriga	unknown_state	Positive Positive Positive Positive Positive unknown_state unknown_state Positive pakuriga 	2
ta_sent_974	Hit like, if u r Vetrimaran fan....	Positive	Positive Negative Positive Positive Positive Positive Positive 	1
ta_sent_975	Thalaivaaaaaa I am waiting for petta	Positive	thalaivaaaaaa Positive Positive Positive Positive Positive 	1
ta_sent_976	Kon hai bhai jo unlike kart a Hai k Kaha aate Hai ye log	not-malayalam/tamil	not-Tamil not-Tamil not-Tamil not-Tamil Positive kart Positive not-Tamil Positive not-Tamil aate not-Tamil Positive not-Tamil 	4
ta_sent_977	1m like ku 250 like varanum enna aachu innum nadakla paththaathuuu	Positive	Positive Negative Positive  Negative Positive Positive Positive Positive nadakla paththaathuuu 	1
ta_sent_978	Ethu vanthalum final nangatha (viswasam) intha pongal Mass ah iruka pothu	Positive	Positive Positive Positive nangatha Positive Positive Positive Mixed_feelings Positive Positive Positive 	1
ta_sent_979	Yuvan  Vera lvl bgm	Positive	Positive  Positive Positive Positive 	1
ta_sent_980	Zero is quite better than 2.0	Positive	Positive Positive quite Positive Positive  	1
ta_sent_981	PPaaa .. namma kannu nammakitta illa.. Ezhundhaal malayaai ezhuvom.... Waiting..... dote	Positive	ppaaa  Positive Positive Positive Positive ezhundhaal malayaai ezhuvom Positive dote 	1
ta_sent_982	super star	Positive	Positive Positive 	1
ta_sent_983	Dislike panninavangala Adichi underwear oda vittudanum.	Positive	Positive panninavangala Positive Positive Positive vittudanum 	1
ta_sent_984	Biggest Fan Of Akshay Kumar From Australia Hit Like For Superstar Rajinikant & Superstar Akshay Kumar	Positive	Positive Positive Positive Positive Positive Positive unknown_state Positive Negative Positive Positive Positive  Positive Positive Positive 	1
ta_sent_985	Pakka mass thalaiva, sema ponga super star pinitaru ponga A.R.rahuman's music super trailer everyone must watch ...	Positive	Positive Mixed_feelings Positive Positive Positive Positive Positive pinitaru Positive arrahumans Positive Positive Positive Positive Positive Positive  	1
ta_sent_986	Shankar innu pannirukalam nu sonnavanlam  go bark where CGI sucks‍‍.. idhu namma sarkar(shankar)	Positive	Positive Positive Positive Positive sonnavanlam  Positive bark Mixed_feelings Positive Positive Positive Positive sarkarshankar 	1
ta_sent_987	Vintage rajini Sir is Back	Positive	Positive Positive Positive Positive Positive 	1
ta_sent_988	Sirapana tharamana Sabavathey inimey thane pakkaporinga wow petta parak	Positive	Positive Positive sabavathey Positive Positive pakkaporinga Positive Positive Positive 	1
ta_sent_989	hit like for rajni if you are a true rajni fan	Positive	Positive Negative Positive Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_990	Veri konda parvai,,  therika vidalam thalafans	Positive	Positive Positive Positive  Positive Positive Positive 	1
ta_sent_991	Super super super super super Thala	Positive	Positive Positive Positive Positive Positive 1Positive 	1
ta_sent_992	Evanukkathu pondatti pullanu family sentiment irunta vishwasam pakka poiru mavane thalaivar kola kandula irukaru	Positive	evanukkathu unknown_state pullanu Positive Positive irunta Positive Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_993	Vijay Sethupathi makkal Selvan super movie rajnikant	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_994	D fans lam like podungo da	Positive	Positive Positive Positive Negative Positive Positive 	1
ta_sent_995	Thaaaaa ippo eduthu vai da andha Oscar ah	Positive	thaaaaa Positive Positive Negative Positive Positive Positive Positive 	1
ta_sent_996	pink padam pakanumnu nenachitu irunthen but once thala nadikurunu therinjona antha padam pakam thala veikala.thalaiya tha first pakaporen.	Positive	Positive Positive Positive nenachitu unknown_state Positive Positive 1Positive nadikurunu therinjona Positive Positive Positive 1Positive veikalathalaiya Positive Positive pakaporen 	1
ta_sent_997	Last Dialogue  Ajith sonnathu  Avanga Fans'ke Sonna mari iruku  Superb Ajith	Positive	Positive Positive  Positive Negative  Positive fanske Positive Positive Positive  Positive Positive 	1
ta_sent_998	Ithu Mariye Kathaiku Mukkiyam Kuduthu Periya Heros Nadicha Cinema ku nallathu	Positive	Positive Positive kathaiku Mixed_feelings Positive Positive Mixed_feelings Positive Positive Positive Positive 	1
ta_sent_999	Kaidhi is gonna be a Blockbuster hit. Bigil pepepe nu oodha povudhu.	Positive	Positive Positive Positive Positive Positive Positive Positive Positive pepepe Positive Positive povudhu 	1
ta_sent_1000	1 minutes ku 2557 view 6 minutes ku 24345 view 10 minutes ku 38100 view	Positive	 Positive Positive  Positive  Positive Positive  Positive  Positive Positive  Positive 	1
ta_sent_1001	Oruthar mela viswasam kaatrathukkaha ean innoruthara asinga paduthiringa!  Something true illa ,	Positive	Positive Positive Positive kaatrathukkaha Positive Positive Positive Positive  Mixed_feelings Positive Positive  	1
ta_sent_1002	Nivetha pethuraj , vijay sethupathi best jodi.	Mixed_feelings	Mixed_feelings unknown_state  Positive Positive Positive Mixed_feelings 	3
ta_sent_1003	Sivakumar yum Akshay Kumar onnu thane pola	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1004	Othaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Vera Level back to the form Thala....	Positive	othaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Positive Positive Positive Positive Positive Positive 1Positive 	1
ta_sent_1005	awesome ya  no. Words mass mass paka mass	Mixed_feelings	Positive Positive  Positive Positive Mixed_feelings Mixed_feelings Positive Mixed_feelings 	3
ta_sent_1006	1st like ....thalaivar massss vera level ....sarkar la oram odhungu	Positive	Positive Negative Positive massss Positive Positive Positive Positive Positive Positive 	1
ta_sent_1007	Viswasam teaser vara varikum treanding la irunga	Positive	Positive Positive Positive Positive treanding Positive Positive 	1
ta_sent_1008	Ommala enna voice da thala vera level thaa mass	Positive	Positive Positive Positive Positive 1Positive Positive Positive Positive Mixed_feelings 	1
ta_sent_1009	Remake of superhit Bollywood movie Pink	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_1010	rajini mass my age 18 na rajini fan da	Positive	Positive Mixed_feelings Positive Positive  Positive Positive Positive Positive 	1
ta_sent_1011	Thalaiva un padam illatha valkai wast thalaiva kalakura	Positive	Positive Positive Positive Positive Mixed_feelings wast Positive Positive 	1
ta_sent_1012	NKP TRAILER SUCCESSFULLY REACHED 10 MILLION VIEWS	Positive	Positive Positive successfully Positive  Positive Positive 	1
ta_sent_1013	Maranakaaa kaaatu kattitanga ajith fans pongal release avumada kusuvasaa	Positive	maranakaaa kaaatu Positive Positive Positive Positive Positive avumada kusuvasaa 	1
ta_sent_1014	Thalaya intha mathiri nalla padathla innum neraya pakalam .	Positive	Positive Positive Positive Positive padathla Positive Positive Positive  	1
ta_sent_1015	neraya neraya neraya neraya neraya neraya.	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_1016	What a look chiyan Vikram Sir...	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_1017	THALA .. WAITING FOR AUG 8	Positive	1Positive  Positive Positive Positive  	1
ta_sent_1018	MY FAVOURITE CHIYAAN SEMMA MASS	Positive	Positive Positive Positive Positive Mixed_feelings 	1
ta_sent_1019	Thalaiavar mass pannirukaru polaye Vijay sethupathy ah sonna 🤣🤣	Positive	thalaiavar Mixed_feelings Positive Positive Positive Positive Positive Positive  	1
ta_sent_1020	I am here for Nawazuddin Siddiqui	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_1021	yuvan annna bgm vera level	Positive	Positive annna Positive Positive Positive 	1
ta_sent_1022	Marana Mass vera leval  thalaiva	Positive	Positive Mixed_feelings Positive Positive  Positive 	1
ta_sent_1023	No kabali trailer effect ...  Hit like	Positive	Positive Positive Positive Positive   Positive Negative 	1
ta_sent_1024	Ellam Avan Seiyal-2 Maari irukku..But Good trailer	Positive	Positive Negative Mixed_feelings Positive irukkubut Positive Positive 	1
ta_sent_1025	Super aa iruku casual aa iruku..rajini sir welcome back..	Positive	Positive Positive Positive casual Positive irukurajini Positive Positive Positive 	1
ta_sent_1026	Salt inga irukku pepper enga da kaanom	Positive	Positive Positive Positive Positive Positive Positive Positive 	1
ta_sent_1027	Shaktiman fans Pathavanga oru like podhom	Negative	Negative Positive Positive Positive Negative podhom 	0
ta_sent_1028	Vijay sethupathi anna kaga kandipa pakalam	Positive	Positive Positive Positive Positive Positive Positive 	1
ta_sent_1029	bruh this shit looks like a lame ass game	Negative	bruh Positive Positive Positive Negative Positive not-Tamil Negative Negative 	0
ta_sent_1030	Тут кто то на Русском разговаривает? Или Арм?	Positive	        	1
ta_sent_1031	Chiyaan malay was lit Kl guys like	Positive	Positive Positive Positive Positive not-Tamil Positive Negative 	1
ta_sent_1032	All kerala SK fans repo reporting	Positive	Positive Positive Positive Positive repo reporting 	1
ta_sent_1033	Nerkonda paarvai trailer Bgm link THALA Fans support my channel pls	Positive	Positive Positive Positive Positive Positive 1Positive Positive Positive Positive Positive Positive 	1
ta_sent_1034	Today 10 Million views adikum Agree?	Positive	Positive  Positive Positive Positive Positive 	1
ta_sent_1035	what a  style maaaa  ..... Rajinified	Positive	Positive Positive  Positive maaaa   Positive 	1
ta_sent_1036	Ellam ok but at @2:18 kudikaran aadna maadhri irundhuchi...	Positive	Positive Positive Positive Positive  kudikaran aadna Positive unknown_state 	1
ta_sent_1037	De manasachiye illama nalla iruku slringala da honestly slrn mokka trailer	Negative	not-Tamil manasachiye Positive Positive Positive slringala Positive Negative slrn Negative Positive 	0
ta_sent_1038	CG words romba simple ahh pannirukanga	Positive	Positive Positive Positive Positive Positive Mixed_feelings 	1
ta_sent_1039	Aiyoooo chance less... Thalaivaaaaaaaaa... Petaa pongal Dan %%%% Enna mass Appa... Love you rajini sir	Positive	aiyoooo Positive not-Tamil thalaivaaaaaaaaa Positive Positive Positive  Positive Mixed_feelings Positive Positive Positive Positive Positive 	1
ta_sent_1040	Thala Takaru doiiii.... Luv you thalaaaaa	Positive	1Positive takaru doiiii Positive Positive thalaaaaa 	1
