howw	unknown_state
hr	unknown_state
hrithik	Negative
hrs	unknown_state
hrt	Negative
hu	not-Tamil
hua	not-Tamil
huge	Positive
hugee	Positive
hughjackman	Positive
human	Positive
humanity	Positive
humilate	Positive
humiliate	Positive
hundred	unknown_state
hunk	Mixed_feelings
hurt	Positive
huvi	Positive
huyi	Positive
hw	Positive
hyd	Positive
hyderabad	Positive
hydrocarbon	unknown_state
hyo	Positive
hype	Negative
hypo	Positive
hyy	Negative
i	Positive
iam	Positive
icon	Positive
id	Negative
ida	Mixed_feelings
idaila	Negative
idalam	Positive
idanala	Negative
idathla	Positive
idduke	Mixed_feelings
ide	not-Tamil
idea	unknown_state
identiy	Positive
idey	Negative
idha	Positive
idhaa	Positive
idhaanda	Positive
idhaee	Positive
idhala	Negative
idhallam	Positive
idhan	Positive
idhathana	Positive
idhavade	Positive
idhayam	Positive
idhe	Positive
idhellaam	Positive
idhellam	Negative
idhethaan	Positive
idhoda	Positive
idhoeda	Positive
idhu	Positive
idhudhaan	Mixed_feelings
idhudhan	Negative
idhuka	Negative
idhukaa	Negative
idhukkapparam	Positive
idhukku	Positive
idhukkum	Negative
idhuku	Positive
idhukum	Positive
idhula	unknown_state
idhuladhan	Positive
idhulayum	Mixed_feelings
idhulla	Positive
idhunala	Mixed_feelings
idhupola	Mixed_feelings
idhutaa	Positive
idhuthanda	Negative
idhuu	Negative
idhuvaraikum	Positive
idhuve	unknown_state
idikuthu	Mixed_feelings
idiots	Positive
idiyapama	Negative
idly	Negative
idthu	Positive
idu	Positive
iduku	Positive
idula	Positive
idule	Positive
iduthan	Positive
ie	not-Tamil
iedhaa	Positive
iennoruthara	Positive
ierkurathukku	Positive
ierukkalam	Mixed_feelings
ierukku	Positive
ieuka	Positive
if	Positive
igil	Negative
ii	Positive
iirukaruda	Positive
iirukku	Mixed_feelings
ik	not-Tamil
ikkada	unknown_state
ikku	Mixed_feelings
ikkum	Negative
iku	unknown_state
il	not-Tamil
ila	Positive
ilaa	Positive
iladha	Positive
ilah	Positive
ilai	Negative
ilaii	Mixed_feelings
ilaiya	Positive
ilaiyanu	Mixed_feelings
ilaiyo	unknown_state
ilam	unknown_state
ilama	Positive
ilamai	Positive
ilamaya	Positive
ilanu	Positive
ilatha	Negative
ilavarasan	Positive
ilaya	Positive
ilayada	Negative
ilayae	Negative
ilayaraja	unknown_state
ilaye	unknown_state
ildila	Mixed_feelings
ile	Positive
ilena	Mixed_feelings
ilichavayangala	Mixed_feelings
ilivu	Negative
iliya	Positive
ill	Positive
illa	Positive
illaa	Positive
illada	Positive
illadaa	Positive
illadha	Positive
illadhavanga	Negative
illai	Positive
illaiaya	unknown_state
illaima	Negative
illaina	Negative
illainu	Positive
illaiya	Positive
illaiyanu	Positive
illaiyo	Positive
illam	Positive
illama	unknown_state
illamai	Positive
illamal	Mixed_feelings
illame	Negative
illamma	Mixed_feelings
illana	unknown_state
illanaalum	Positive
illandre	Negative
illanu	Positive
illatha	Positive
illathalaivaa	Positive
illathavan	Negative
illati	Positive
illatium	Mixed_feelings
illaya	Positive
illayaa	Positive
illayaangrathu	Positive
illayada	Positive
illaye	Positive
illayo	unknown_state
ille	not-Tamil
illea	Positive
illeeyy	Positive
illena	Positive
illey	Positive
illeya	Negative
illiterate	Negative
illiya	Positive
illiyedaa	Mixed_feelings
illya	Negative
ilove	Positive
im	Positive
image	Mixed_feelings
imaikka	Positive
imaiyamalai	Positive
iman	Mixed_feelings
imman	Negative
impact	Positive
impeessing	Mixed_feelings
important	Positive
impossible	Negative
impress	Positive
impressed	Positive
impression	Mixed_feelings
impulse	Positive
imputtu	Positive
in	Positive
ina	Positive
inada	Positive
inadhu	unknown_state
inagyum	Positive
inai	Positive
inaiki	Mixed_feelings
inaiku	Positive
inaki	unknown_state
inaku	Positive
inch	Positive
inche	Negative
incident	Positive
including	Positive
increase	Positive
inda	Positive
indai	Positive
indaikku	Positive
indha	Positive
indhamaari	Positive
indhamari	Positive
indhe	Positive
india	Positive
indiaka	Negative
indian	Positive
indiancinema	Positive
indianukku	Negative
indias	Positive
indiaviliyum	Mixed_feelings
indirect	unknown_state
indraiya	Positive
indru	Positive
indukal	Negative
industry	Positive
industrye	Negative
indvspak	Positive
inemae	Positive
inemal	Positive
inemaythan	Mixed_feelings
inemel	Positive
inemey	Positive
inemla	Mixed_feelings
infinite	unknown_state
infinity	Positive
information	Positive
ing	Positive
inga	Positive
ingaiyum	Positive
ingala	Negative
ingane	Positive
ingaum	Negative
ingayum	unknown_state
inge	Positive
ingee	unknown_state
ingeyum	Negative
ingla	Mixed_feelings
ingu	Positive
ini	Positive
iniki	Positive
iniku	Positive
inikum	Positive
inima	Negative
inimae	Positive
inimal	Positive
inimay	Positive
inimaye	Positive
inimayel	not-Tamil
inime	Positive
inimea	Positive
inimeal	Positive
inimedha	Positive
inimei	Positive
inimel	Positive
inimelade	Mixed_feelings
inimele	Positive
inimellam	Positive
inimelum	Positive
inimethan	Negative
inimey	Positive
inimeyavathu	Mixed_feelings
ininum	Positive
inippu	Positive
iniruthara	Positive
initan	Positive
inka	unknown_state
inkaa	unknown_state
inn	Positive
inna	Positive
innaikeh	Positive
innaiki	Positive
innaikke	Positive
innaikku	Positive
innaiku	Positive
innaikulla	Positive
innaikutha	Positive
innam	Mixed_feelings
innamum	Mixed_feelings
innanu	Positive
innaya	Positive
innda	Negative
innemae	Positive
inneram	Positive
innerathukku	Negative
inni	Positive
inniki	Positive
inniku	Positive
innimadhan	Positive
innime	Positive
innimelathana	Positive
innium	Positive
innkkum	Positive
innom	Positive
innona	Mixed_feelings
innooruthara	Mixed_feelings
innoratharayum	Positive
innorathavangala	Positive
innorathuru	Positive
innorthana	Negative
innorthangala	Mixed_feelings
innorthar	Positive
innorthara	Positive
innoru	Positive
innoruta	Positive
innorutara	Positive
innoruthan	Mixed_feelings
innoruthangala	Positive
innoruthar	Positive
innoruthara	Positive
innorutharaa	Mixed_feelings
innorutharai	Positive
innoruthare	Positive
innoruthavangala	unknown_state
innoruthora	Positive
innoruththara	Positive
innorutthara	Positive
innouvana	Positive
innu	Positive
innum	Positive
innuma	Mixed_feelings
innume	Negative
innun	Positive
innurature	Positive
ino	Positive
inooruthara	Positive
inorthara	Positive
inortharuku	Positive
inoru	Positive
inorutara	Positive
inorutha	Mixed_feelings
inoruthan	Negative
inoruthana	Positive
inoruthar	Positive
inoruthara	Positive
inoruthavanga	Positive
inoruthen	Positive
inourthara	Positive
inrha	Negative
insanee	Positive
insha	Mixed_feelings
inspector	Mixed_feelings
inspiration	Positive
inspired	Positive
instagram	Negative
insult	not-Tamil
insulting	Negative
inta	Negative
intaa	Positive
intense	unknown_state
interest	Positive
interested	Mixed_feelings
interesting	Positive
international	not-Tamil
interval	Positive
interview	Positive
intha	Positive
inthaa	Positive
inthamari	Negative
inthavaati	Positive
inthe	Positive
inthu	Positive
inthula	Mixed_feelings
intimate	Mixed_feelings
intnse	Positive
into	Positive
intra	Positive
intravela	Positive
intresting	Negative
intro	unknown_state
intzar	Positive
inu	Positive
inum	Positive
inuma	Mixed_feelings
inumey	Negative
inumm	Positive
inuom	Positive
invincible	Positive
involved	Positive
ioo	Positive
ipa	Positive
ipaa	Positive
ipadi	Positive
ipaditha	Mixed_feelings
ipadiya	Positive
ipadiye	Negative
ipamachi	Positive
ipathan	unknown_state
ipave	Positive
ipavum	unknown_state
ipd	Negative
ipdi	Positive
ipdii	Positive
ipdilaam	unknown_state
ipdilam	Negative
ipdina	Positive
ipdinaa	Mixed_feelings
ipdinu	Positive
ipdithaan	Mixed_feelings
ipdithan	Positive
ipdiyae	Positive
iphone	Negative
ipidi	Positive
ipo	Positive
ipodhaa	Positive
ipodhan	Positive
ipol	not-Tamil
ipolam	Negative
ipom	Negative
ipoo	Positive
ipotha	Positive
ipothan	Positive
ipove	Positive
ipoyachum	Positive
ippa	Positive
ippaa	Mixed_feelings
ippadi	Positive
ippadii	Positive
ippadina	Negative
ippadium	Positive
ippadiyallam	Positive
ippathan	Positive
ippave	unknown_state
ippavea	Positive
ippavey	Mixed_feelings
ippayachum	Positive
ippaye	Positive
ippdi	Positive
ippdie	Positive
ippe	Negative
ippedi	Positive
ippidi	Positive
ippo	Positive
ippotha	Mixed_feelings
ippovae	Mixed_feelings
ippove	Positive
ippudi	Positive
ippudu	Negative
ippuru	Positive
ipti	Positive
ipudi	Positive
iraivi	Positive
irandu	Positive
irangiyathe	not-Tamil
irangna	Positive
iranthinga	Positive
irattai	Positive
irenthalum	Mixed_feelings
irikae	Negative
iriki	Positive
irikk	Positive
irikke	Positive
irikkr	Positive
irikum	Mixed_feelings
irindha	Positive
irka	Positive
irkangaa	Positive
irkanum	Mixed_feelings
irkaru	Positive
irkathu	Positive
irke	unknown_state
irkeenga	Positive
irken	unknown_state
irkku	Positive
irkkum	Positive
irkkuu	Positive
irknga	Positive
irku	unknown_state
irkum	Positive
irkundravan	unknown_state
irkunu	Positive
irkuu	Positive
irnda	Positive
irndha	Positive
irndhaalae	Positive
irndhu	Positive
irnthu	Positive
irobot	Mixed_feelings
iron	unknown_state
ironman	unknown_state
irony	Negative
irrikun	Positive
irritate	Positive
irrke	Positive
irrkinge	Positive
irrkuey	Mixed_feelings
irrugaru	unknown_state
irrugu	Negative
irrujum	Positive
irruka	Positive
irrukae	unknown_state
irrukaga	Mixed_feelings
irrukam	Negative
irrukan	unknown_state
irrukanga	Positive
irrukangapa	Mixed_feelings
irrukanum	Positive
irrukaru	Positive
irruke	unknown_state
irruken	unknown_state
irrukinga	Positive
irrukingalaa	Positive
irrukira	Negative
irrukirathu	Negative
irrukka	Positive
irrukkan	Negative
irrukkar	Positive
irrukkaru	Positive
irrukkey	Positive
irrukkoo	Positive
irrukku	Positive
irrukkum	Positive
irrukkurathu	Positive
irrukom	Positive
irruku	Positive
irrukuda	Positive
irrukuken	Positive
irrukula	Negative
irrukum	unknown_state
irrukumendre	Positive
irrukunu	Positive
irrukura	Positive
irrukuu	Mixed_feelings
irrundha	Positive
irrundhalu	unknown_state
irrundhu	Positive
irrundum	Positive
irruntha	Positive
irrunthaa	Negative
irrunthu	Positive
irrupan	Mixed_feelings
irrupom	Positive
irruppom	Negative
iru	Positive
irudal	Negative
irudhaa	Positive
irudhalum	Negative
irudhu	unknown_state
iruga	Positive
irugada	unknown_state
iruggu	Positive
iruguem	unknown_state
iruinchu	Positive
iruk	Positive
iruka	Positive
irukaa	unknown_state
irukaaenu	Positive
irukaanu	Positive
irukaanunga	Negative
irukaaru	Positive
irukaarvangala	Positive
irukaathunu	Negative
irukadha	Negative
irukae	Positive
irukaee	Positive
irukaen	Positive
irukaga	Positive
irukainga	Positive
irukalaam	Positive
irukalam	Positive
irukalama	Negative
irukalamnu	Positive
irukam	Positive
irukama	Mixed_feelings
irukan	Positive
irukanaalathan	Positive
irukanda	Mixed_feelings
irukane	Negative
irukanenu	Positive
irukanga	Positive
irukangala	Negative
irukangalo	Positive
irukanu	Positive
irukanuga	unknown_state
irukanum	Positive
irukapogudhu	Positive
irukapoguthu	Positive
irukapula	Positive
irukar	Positive
irukara	Positive
irukaradhukaaga	Positive
irukaranu	Mixed_feelings
irukarapa	Positive
irukaratha	Negative
irukaravan	Negative
irukarey	Positive
irukarnu	Positive
irukaro	Positive
irukaru	Positive
irukaruu	Positive
irukathu	Positive
irukathunu	Positive
irukatu	Negative
irukavanta	unknown_state
irukay	Positive
irukayy	Negative
iruke	Positive
irukeaa	Negative
irukean	Positive
irukee	Positive
irukeeinga	Positive
irukeenga	Positive
irukeengala	Positive
irukeengalaa	Negative
irukeh	Positive
iruken	Positive
irukena	Positive
irukenga	Positive
irukengaa	Positive
irukeran	Negative
irukey	Positive
irukeya	Positive
irukhu	Mixed_feelings
irukhum	Mixed_feelings
irukhura	Mixed_feelings
iruki	unknown_state
irukiga	Positive
irukikka	Positive
iruking	Negative
irukinga	Positive
irukingala	Positive
irukingalae	Mixed_feelings
irukingla	Positive
irukira	Negative
irukirathukku	Positive
irukirathuku	Mixed_feelings
irukiyae	Positive
irukiye	Positive
irukiyee	Positive
irukk	Positive
irukka	Positive
irukkaa	Positive
irukkaan	Mixed_feelings
irukkaen	Negative
irukkalam	not-Tamil
irukkam	Positive
irukkama	Positive
irukkamudiythu	Positive
irukkan	Positive
irukkanavum	unknown_state
irukkanga	unknown_state
irukkangalee	Positive
irukkangavjs	unknown_state
irukkanka	Positive
irukkanmnu	Positive
irukkanu	Positive
irukkanuga	Mixed_feelings
irukkanum	Positive
irukkanunga	Negative
irukkapodhu	Negative
irukkappohuthu	Positive
irukkar	Negative
irukkara	Positive
irukkarae	Positive
irukkaranunga	Positive
irukkarthukku	Mixed_feelings
irukkaru	Positive
irukke	unknown_state
irukkee	Negative
irukkeenga	Positive
irukkein	Positive
irukken	Positive
irukkena	Positive
irukkenda	Positive
irukkenga	Mixed_feelings
irukkey	Negative
irukkinga	Positive
irukkingala	Positive
irukkireen	Positive
irukklle	Negative
irukko	Positive
irukkom	Positive
irukkrava	unknown_state
irukku	Positive
irukkua	Mixed_feelings
irukkudhu	Mixed_feelings
irukkukaan	Mixed_feelings
irukkum	Positive
irukkuma	Positive
irukkumnu	Positive
irukkumo	Positive
irukkunna	Positive
irukkunu	Positive
irukkunumnu	Positive
irukkupa	Positive
irukkura	Positive
irukkuradha	Mixed_feelings
irukkurathu	Negative
irukkuravinga	Positive
irukkuthu	Mixed_feelings
irukkuu	Positive
iruklam	Positive
irukm	Positive
iruko	Positive
irukom	unknown_state
irukoo	Positive
irukoom	Positive
irukra	Positive
irukravanta	unknown_state
iruku	Positive
irukubt	Mixed_feelings
irukudhu	Positive
irukuh	Negative
irukum	Positive
irukuma	unknown_state
irukumapapom	Positive
irukume	unknown_state
irukumea	Mixed_feelings
irukumm	Mixed_feelings
irukumndra	Negative
irukumnu	Positive
irukumo	Positive
irukumonu	Mixed_feelings
irukumoo	Positive
irukumpola	Mixed_feelings
irukuna	unknown_state
irukunam	Positive
irukunnu	Negative
irukunu	unknown_state
irukunum	Positive
irukura	Positive
irukuradhukhu	Positive
irukuradhuku	Negative
irukuramathiri	Negative
irukurathu	Positive
irukurathukaga	Positive
irukurathuku	Positive
irukuravanga	unknown_state
irukuthala	Positive
irukuthu	Positive
irukuu	Positive
irukuum	Mixed_feelings
irukuya	unknown_state
irul	Positive
irumbhuthurai	Mixed_feelings
irumbu	Positive
irumbukai	unknown_state
irumbuthirai	Positive
irumpu	Positive
irumugan	Positive
irumugankum	Positive
irunda	unknown_state
irundahlum	Positive
irundal	Positive
irundalum	Positive
irundha	Positive
irundhaa	Positive
irundhaalum	unknown_state
irundhadha	Negative
irundhadhe	Positive
irundhadhu	Positive
irundhalo	Mixed_feelings
irundhalu	unknown_state
irundhalum	unknown_state
irundhan	Negative
irundhanae	Negative
irundhen	Positive
irundhinga	Positive
irundhirukum	unknown_state
irundhiya	Negative
irundhom	Positive
irundhrukkum	Negative
irundhu	Positive
irundhuchi	unknown_state
irundhuchu	Positive
irundhudunga	Mixed_feelings
irundhurkalaam	Positive
irundhurkalam	Positive
irundhurukkanunga	Negative
irundhurukkum	Positive
irundhurukum	Positive
irundhurundhaa	unknown_state
irundirukaadhu	Positive
irundu	Positive
irunduchi	Positive
irunduchu	Mixed_feelings
irundunga	Positive
irunga	Positive
irungada	Positive
iruntha	Positive
irunthaa	Positive
irunthaalum	unknown_state
irunthal	Positive
irunthalum	Positive
irunthan	Mixed_feelings
irunthathu	Mixed_feelings
irunthavangalam	not-Tamil
irunthean	Positive
irunthen	unknown_state
irunthengala	Positive
irunthenka	Positive
irunthicho	Positive
irunthichu	Positive
irunthirukkum	Positive
irunthu	Positive
irunthuchi	Mixed_feelings
irunthuchu	unknown_state
irunthukunga	Negative
irunthum	unknown_state
irunthurukkum	Negative
irunthurukum	unknown_state
irunthuruntha	unknown_state
irunthutuu	Positive
irupa	Positive
irupaan	Negative
irupaaru	Positive
irupan	Positive
irupangaloo	Positive
irupano	Negative
irupanuga	Positive
irupanunga	Positive
irupar	Mixed_feelings
iruparam	Negative
iruparu	Positive
irupathu	Positive
irupen	Positive
irupinga	Positive
irupingalaa	Positive
irupom	unknown_state
irupoma	Positive
iruppan	Negative
iruppanka	Positive
iruppanunga	Positive
iruppatai	Negative
iruppavargal	Positive
iruppen	Positive
irutha	unknown_state
iruthenna	Mixed_feelings
iruththalum	unknown_state
iruthu	unknown_state
iruthurukum	Negative
irutntha	Positive
irutta	Negative
iruttah	unknown_state
iruttu	Positive
irutula	Positive
iruu	Positive
iruukku	Positive
iruuku	Mixed_feelings
is	Positive
isaac	Mixed_feelings
isai	Positive
ish	not-Tamil
ishtam	Positive
ishtathukku	unknown_state
ishttam	Positive
ishwarya	Mixed_feelings
isi	not-Tamil
iska	not-Tamil
iske	not-Tamil
iski	not-Tamil
ismart	not-Tamil
isme	not-Tamil
isn	Positive
iss	not-Tamil
isse	Negative
issue	Positive
it	Positive
ita	Positive
itathai	Mixed_feelings
itathin	unknown_state
itdu	Positive
iteh	Negative
item	not-Tamil
ith	not-Tamil
itha	Positive
ithaa	Positive
ithaan	Positive
ithai	Positive
ithaium	Positive
ithaiyum	Positive
ithalaiyum	Positive
ithalam	Positive
ithallam	Negative
ithalyae	Positive
ithan	Positive
ithana	Positive
ithanda	Positive
ithanu	Positive
ithapaathu	Negative
ithathan	Positive
ithayam	Negative
ithayellam	Positive
ithe	Mixed_feelings
ithella	Mixed_feelings
ithellam	Positive
ithenna	Mixed_feelings
ithey	Positive
ithi	Positive
itho	Positive
ithoda	Positive
ithoru	Positive
ithrem	not-Tamil
iths	Mixed_feelings
ithu	Positive
ithua	Positive
ithukaga	Positive
ithukakathan	Positive
ithukey	Positive
ithukka	Mixed_feelings
ithukkagadha	Positive
ithukku	Positive
ithukkum	Positive
ithukkune	Negative
ithuku	Positive
ithukum	Mixed_feelings
ithula	Positive
ithulaa	Positive
ithulea	Positive
ithum	Positive
ithupola	Positive
ithutha	Positive
ithuthaan	Positive
ithuthan	Positive
ithuvaikkum	Positive
ithuvaraikkum	Positive
ithuvarikum	Mixed_feelings
ithuve	Positive
ithuvum	unknown_state
itna	not-Tamil
itne	not-Tamil
its	Positive
itself	Positive
ittha	Positive
ittu	Positive
itukku	Positive
itukkuthu	Positive
ituku	Positive
iukku	Negative
iurkare	Positive
iva	Negative
ivalavu	Positive
ivalo	Positive
ivalom	Positive
ivalovu	Positive
ivan	unknown_state
ivana	Positive
ivanaa	Negative
ivanga	Positive
ivangalukkaka	Positive
ivanlaam	Negative
ivantha	Positive
ivanugala	Positive
ivanuku	Positive
ivanum	Positive
ivanya	Negative
ivar	Positive
ivara	Positive
ivarada	Positive
ivarakkum	Negative
ivarala	Positive
ivare	Positive
ivarku	Positive
ivaroda	Positive
ivaru	Positive
ivarukaga	Mixed_feelings
ivarukku	Positive
ivaruku	Positive
ivarum	Negative
ivde	Positive
iven	Negative
ivlo	Positive
ivnella	Negative
ivnuku	Negative
ivolo	Positive
ivra	Positive
ivrukkum	Positive
ivulo	Negative
ivvlo	Positive
iwanallam	Negative
iwlo	Mixed_feelings
iyaiyo	Positive
iyakam	Positive
iyo	Positive
iyoo	Positive
iyyalum	not-Tamil
iz	Positive
izu	Positive
izukku	Positive
j	Positive
ja	not-Tamil
jaada	not-Tamil
jaadhi	Positive
jaao	not-Tamil
jaarajum	not-Tamil
jaasthi	Positive
jaathi	unknown_state
jaban	not-Tamil
jabardast	not-Tamil
jabrdast	not-Tamil
jaby	not-Tamil
jackson	Positive
jada	not-Tamil
jadanthu	Positive
jadi	Negative
jaega	not-Tamil
jaga	Negative
jaguar	unknown_state
jahat	Positive
jai	Positive
jaikanum	unknown_state
jaikkattum	Positive
jail	unknown_state
jaila	unknown_state
jainth	unknown_state
jaisa	not-Tamil
jaise	not-Tamil
jaisi	not-Tamil
jaldi	not-Tamil
jaldra	Positive
jalra	Negative
jamaththa	Negative
james	Positive
jammed	Positive
jan	unknown_state
jan10th	Positive
jana	not-Tamil
janaa	Mixed_feelings
janaavukku	Mixed_feelings
janam	not-Tamil
janane	Positive
janasena	not-Tamil
jane	not-Tamil
janmam	Positive
january	unknown_state
janury	Negative
jao	Negative
japan	Positive
jara	not-Tamil
jarur	not-Tamil
jasthi	Negative
jathee	Positive
jathi	unknown_state
jathila	Positive
jathiya	Positive
jatti	Mixed_feelings
jattiyode	Negative
jaunga	Positive
javvu	Mixed_feelings
jawab	not-Tamil
jay	not-Tamil
jayal	Negative
jayamae	Positive
jayamravi	Positive
jayaraj	Positive
jaye	not-Tamil
jayga	Negative
jaygiromo	Positive
jealous	Positive
jeeva	unknown_state
jeicha	Mixed_feelings
jeika	Positive
jeikanum	Negative
jeikaromo	unknown_state
jeiklaamnundrathuku	Positive
jeikromo	Positive
jeikum	Positive
jelaka	not-Tamil
jelusil	Negative
jenmamum	Negative
jenmangal	Mixed_feelings
jenmankal	Negative
jenmathhuku	unknown_state
jentelman	Mixed_feelings
jerry	Negative
jesa	not-Tamil
jesse	unknown_state
jeux	not-Tamil
jeyam	Mixed_feelings
jeyichi	Mixed_feelings
jeyikuromo	Positive
jeyil	Negative
jhaatu	not-Tamil
jhakmaare	not-Tamil
jhonvi	Mixed_feelings
ji	Positive
jiba	Mixed_feelings
jigarthandala	Negative
jii	not-Tamil
jiiva	Positive
jiljungjuck	Negative
jilla	Positive
jinko	not-Tamil
jio	Positive
jisne	not-Tamil
jithu	unknown_state
jitna	Mixed_feelings
jo	not-Tamil
job	Positive
jodi	Mixed_feelings
jodiya	Mixed_feelings
john	Positive
johnny	Positive
join	Positive
joju	not-Tamil
joke	unknown_state
joker	Positive
joli	Negative
jolly	unknown_state
jollya	Positive
jollyy	Positive
jolyarukkum	Positive
joner	Positive
jonjo	Positive
joora	Positive
joorii	Mixed_feelings
jore	Positive
joseph	Mixed_feelings
joshi	not-Tamil
joss	not-Tamil
journal	Positive
jr	Positive
jst	Positive
judge	Positive
judgement	Positive
juiceum	Negative
julie	Positive
july	Positive
july1	Positive
jump	Positive
june	Positive
junga	unknown_state
just	Positive
justice	Positive
juz	Mixed_feelings
jv	Positive
jyda	unknown_state
k	Positive
ka	not-Tamil
kaa	not-Tamil
kaabali	Positive
kaachum	Negative
kaada	Positive
kaadduravanukkaandi	not-Tamil
kaadhal	Positive
kaadhu	Mixed_feelings
kaadrathala	Positive
kaadu	Positive
kaaga	unknown_state
kaagaa	Positive
kaagave	Positive
kaage	Positive
kaaha	Positive
kaaithi	Negative
kaaka	Positive
kaakapoinaa	unknown_state
kaakum	Positive
kaal	Positive
kaala	Positive
kaalaa	Negative
kaalaila	unknown_state
kaalam	not-Tamil
kaalathla	Negative
kaalaththu	Negative
kaalathukku	Positive
kaalathul	Negative
kaalathulayae	Negative
kaalavizhnthu	unknown_state
kaali	Positive
kaalila	Positive
kaalioda	Positive
kaalioru	not-Tamil
kaaliyoda	unknown_state
kaaliyude	Positive
kaalla	unknown_state
kaam	not-Tamil
kaama	Negative
kaambichu	Negative
kaamichutan	Positive
kaamikadhinga	Mixed_feelings
kaamikala	Positive
kaamikave	Mixed_feelings
kaamikkala	Positive
kaamikuraru	Positive
kaaminga	Positive
kaana	Positive
kaanaa	Positive
kaanaama	Positive
kaanama	Negative
kaaname	Positive
kaanave	Positive
kaand	Positive
kaandla	Positive
kaandu	Negative
kaandula	Positive
kaangga	Positive
kaano	unknown_state
kaanom	Positive
kaanoomaa	Positive
kaanum	Positive
kaanunna	Negative
kaapaan	Positive
kaapan	Positive
kaapathitaan	Positive
kaapathvaaru	Positive
kaappaan	Positive
kaar	Positive
kaaran	unknown_state
kaaranam	Positive
kaaraname	Mixed_feelings
kaararhal	Positive
kaari	Positive
kaarthik	Positive
kaartrathunala	Positive
kaarunungathan	Mixed_feelings
kaase	Positive
kaasu	Positive
kaasuku	Positive
kaasukudhu	Positive
kaata	Positive
kaatala	Mixed_feelings
kaatanum	Positive
kaatarathukaga	Mixed_feelings
kaatardhukaga	Positive
kaataruthukkaaga	Positive
kaatave	Positive
kaatchigala	Positive
kaathanum	Positive
kaathirukkirom	Positive
kaathirukkom	Positive
kaathirukku	Mixed_feelings
kaathiruppom	Positive
kaathu	Positive
kaathukittu	Positive
kaathuttu	Positive
kaathutu	Negative
kaati	Positive
kaatikodukuthungravanga	Mixed_feelings
kaatirkangaa	Positive
kaatirukaru	Positive
kaatirukaya	Positive
kaatirukinga	Positive
kaatita	Positive
kaatitaan	Positive
kaatitan	Positive
kaatitinga	Mixed_feelings
kaatla	Mixed_feelings
kaatra	Positive
kaatradhukaaga	Positive
kaatradhukaga	Positive
kaatradhukkaga	Positive
kaatran	Positive
kaatraru	Positive
kaatrarune	Positive
kaatrathukaaga	Positive
kaatrathukaga	Positive
kaatrathukaka	Positive
kaatrathukkaga	Mixed_feelings
kaatrathukku	Mixed_feelings
kaatrathuku	Positive
kaatrathurkaaga	Positive
kaatratukaaga	Positive
kaatrom	Positive
kaatt	Positive
kaatta	Positive
kaattaa	Positive
kaattavenum	Positive
kaatti	Positive
kaattittaaru	Mixed_feelings
kaattradhukkaga	Mixed_feelings
kaattu	Positive
kaattum	Positive
kaatturadhukaga	Positive
kaatturadhukkaaga	Positive
kaatturathukku	Positive
kaattuthu	Positive
kaatu	Positive
kaatudhey	Positive
kaatum	Positive
kaatunathu	Mixed_feelings
kaatunga	Positive
kaaturadhu	Positive
kaaturadhukaga	Positive
kaaturadhukku	Positive
kaaturathikaaga	Positive
kaaturathu	Positive
kaaturathukaaga	Mixed_feelings
kaaturathukaga	Positive
kaaturathukage	Positive
kaaturathuku	Positive
kaatuthu	unknown_state
kaatuvom	Mixed_feelings
kaaval	Negative
kaavalraa	not-Tamil
kaavuting	Positive
kaayam	not-Tamil
kab	not-Tamil
kabaali	Positive
kabali	Positive
kabaliee	Positive
kabaliku	Negative
kabhi	not-Tamil
kachithanga	Mixed_feelings
kadai	unknown_state
kadaici	Mixed_feelings
kadaikalayaa	Positive
kadaikum	Mixed_feelings
kadaikura	Mixed_feelings
kadaikutty	unknown_state
kadaisi	Positive
kadaisii	Positive
kadaisila	Positive
kadaisiya	Positive
kadaisiyaa	Mixed_feelings
kadak	Mixed_feelings
kadakaranuga	Negative
kadan	Positive
kadanthathellam	Mixed_feelings
kadanthu	Positive
kadapa	not-Tamil
kadaram	Positive
kadarm	Positive
kadaruvaan	Mixed_feelings
kadaseela	Negative
kadaseila	Positive
kadasi	unknown_state
kadasila	Positive
kadasivarai	Negative
kadasivaraikum	Negative
kadasiya	Positive
kadasiyele	Positive
kadasiyil	Mixed_feelings
kadaul	Mixed_feelings
kadaule	Positive
kadavalae	Positive
kadavul	unknown_state
kadavula	Positive
kadavulay	Positive
kadavule	Positive
kadavulee	Negative
kadavur	Positive
kadayadhu	Positive
kadda	Mixed_feelings
kaddu	Positive
kaddurathukka	Mixed_feelings
kaddurathukkaka	Positive
kade	Negative
kadesi	Positive
kadha	unknown_state
kadhai	Positive
kadhaiavae	Positive
kadhaiya	Mixed_feelings
kadhaiyayum	Mixed_feelings
kadhaiyum	Negative
kadharama	Negative
kadharuvanunga	Positive
kadhayaiyum	Positive
kadhuku	Negative
kadikathu	Positive
kadishi	Positive
kadisi	Positive
kadisila	Positive
kadisiya	Positive
kadu	Positive
kadugu	Positive
kadupetararu	Positive
kadupethurega	Mixed_feelings
kaduppa	Mixed_feelings
kaduppu	Negative
kadupu	Negative
kadurathukaka	Positive
kadurom	Positive
kadysi	Positive
kae	Positive
kaekura	Negative
kaelvi	Positive
kaettu	Mixed_feelings
kaevalama	Positive
kafi	not-Tamil
kaga	Positive
kagatha	Positive
kagava	Positive
kagave	Positive
kagavum	Mixed_feelings
kage	Positive
kah	not-Tamil
kaha	not-Tamil
kahan	Negative
