text	label	category
namma kitta kadu iruntha aduthukuvanga poo iruntha pudingikivanga padippa mattum namma kitta irunthu aduthukavey mudiyathu chithambaram mass dialogue ya	1	Positive
dai 23 00 dislikes yentha fu da pottan	1	Positive
sam cs sir ku 1 like podunga	1	Positive
i love nawazuddin sidiqui hads of rajni sir yash faan	1	Positive
ennda three days aaidichu 1million likes innum varala	1	Positive
sama music sam cs super trailer vara level ku thariya bgm karanam super ji	1	Positive
lv u vijay sir from karnataka	1	Positive
remake of hindi pink movie	1	Positive
pure white the king maker da indian cinemala evanayavathu original lookla vara sollunga handsome da enga thala	1	Positive
yes thalaivar kolai kandula irukaru irangna adiknum	1	Positive
2 million likes varum nu solluravunga hit like	3	Mixed_feelings
ur rocking chiyaan sir	1	Positive
thalaiva aa aa kaali attam super	1	Positive
thala naale thaaru maaru thaa ultimate star ajith kumar	1	Positive
thala kaga yathana nakal venumanalum wait panuven	1	Positive
konjam biriyani seen bgm release pandrengala	3	Mixed_feelings
ithukku peru thaan thalaivar athiradi petta paraak	1	Positive
ayioo ponna azhagulast la paah thalaivaa	3	Mixed_feelings
evil chitti character kola mass	1	Positive
really semaa karthik bro bgm vera level	1	Positive
thalaivaa romba neram unga teaser ku wait pannitu irundhen ipo thaa pakkura	3	Mixed_feelings
epa dai padama da idhu vera level la iruku da therika vetu irukanga marana mass	1	Positive
semma thalavaa full	1	Positive
who r all here after avengers endgame tamil dubbing	3	Mixed_feelings
dhanush anna vera level getup ennu soldravinga mattum like podunga	1	Positive
mass mass mass mass vikram sir	1	Positive
thala epavum first etilium best thala vazhuga valamudan daily comment panranvanga ellarum oru like podunga	1	Positive
vijay sethupathi kaaga intha padam paakanu	3	Mixed_feelings
yuvan proved again in bgm he is always king in bgms die hard 90kids yuvan fans please like this	1	Positive
thala semma love you thala	1	Positive
nangalum kola gandula irukom movie paakka	1	Positive
nerkonda paarvai trailer review	3	Mixed_feelings
super star awesome vfx kola kuthu	1	Positive
i yoo ipaa thala semaya erukinga love you thala	1	Positive
wt a movi wt aa movii superb superb	1	Positive
sprr boss from yash fans karnataka	1	Positive
super star super hit	1	Positive
yes it is releasing in kannada	1	Positive
enna solla edhu solla comments type panna vaartha illa u vetrimaran sir	1	Positive
thalaivar ku enna pa vaisu ippadi kalakraru	1	Positive
last dialogue thala to his fans ippayachum purinjikonga	1	Positive
dhanush anna kku oru national award parcel	1	Positive
amazing akki sir and rajni sir	1	Positive
pakka va rajinified kola gandula waiting	1	Positive
shankar fans hit like	1	Positive
korraikum nai kadikathu nu solluvanga ithulea yea therithu ivalo bayam nu iraivi 2	0	Negative
enakku therinju rendu padamum blockbuster than	3	Mixed_feelings
trailer la ivlo visual treat ah theatre la 3d kannadilaa	3	Mixed_feelings
shivaji la patha slang sweet sapda porom verithanam	1	Positive
vara level oodi poidu oorama poidu oothigi poitu vara thu yenga thalaivaru	0	Negative
ajith sir fans lam like pannunga	1	Positive
adeii idhoda stop pannikonga padatha rls pannadhinga da mudiyala	1	Positive
neraya neraya neraya edhirparppu for thala	1	Positive
naagalu pongaluku sweet saapda poro talaiva	1	Positive
tamilrockers dai una nambi than da irukan	1	Positive
shankar sir tamil cinema voda james camroon	1	Positive
amma sathiyama sollunga da indha trailer nalla illainu neengalam thirundhave mattingada	3	Mixed_feelings
pana maratthula irupathu nonku thala ya ethirthaa sanku	1	Positive
romba nal kaluchi thalaya opening scene illama pakuran	3	Mixed_feelings
thala fans ellarukum good morning yarellam innum pallu valakama trailer parkureenga	1	Positive
bigil trailer wait pandravanga like ppdunga	1	Positive
ippo enna panna poram sweet sapada poram	1	Positive
samma stylaruku thalaiva padam kandipa hit daa jai thalaiva from ntr fans andra	1	Positive
mass ajith anna luv u	1	Positive
marana mass thala da	1	Positive
vere level waiting for movie	1	Positive
ippa enna panna porom sweet sapda porom	1	Positive
last dialogue vera level thala	1	Positive
odanae vanthuruvanunga sk fans likeu commentunu	1	Positive
cute fight en nenjil vandhu song whatsapp status	1	Positive
1 36 indha frame la thala vera level la irukaru pa	1	Positive
pink remake bt ajith is looking so damn handsome in it	1	Positive
rombha naalu ku apparam oru super aana ajith movie paakaporom good trailer	3	Mixed_feelings
6 days to go	1	Positive
irukku innaikku meme creators kku nalla concept memes irukku	1	Positive
vijay anna rasiganin manamarndha valthukal to ajith sir	1	Positive
ithu than da rajini padam	3	Mixed_feelings
anybody notice kutti moonji and ayaz	1	Positive
pakathana pora pongaluku kaali oda adatha	1	Positive
aiyo namba mind vera angaya poguthya sivakumar	1	Positive
shankar mass grand great super star rajinikanth great	1	Positive
701 likes thala fans 1 million likes varanum pangaaigala	1	Positive
sema vera level thala padathukku marana waiting	1	Positive
petta trailer sema marana mass waiting	1	Positive
padamna ithu padam semma message movie great	3	Mixed_feelings
dislikes mattum poda vantha nanbargaluku thala sollum mass dialouge at 2 05min	1	Positive
i am surya fan but all time favorite superstar	1	Positive
en kadavulay en thala thaan thala nee palaandu vazlanum	1	Positive
thugarathuku munadi trailera pathutu oru like potutu pongapa apathan namaa getha katalam ok	1	Positive
no 1 trending in sg sri lanka still	1	Positive
omg super star rocking	1	Positive
thala mass bgm pakka mass thala and yuvan mass	1	Positive
nerkonda paarvai thanpa inga pathigala thala oru thatava kuda kanna simitala wow thala vera leval	1	Positive
download full movie	1	Positive
see 7 to 12 yaru da ivan kabali da kaala ipo kaali ya kaali dhan empty	1	Positive
neraya neraya yethir pakurom padutola varuma	1	Positive
vijay fans parthavanga like podunga	1	Positive
0 47 u1 bgm goosebumps	1	Positive
style a irukena paah 90s rajni is back thalaivaa thank you so much karthik anna	1	Positive
petta trailer vara level makal selvan vijay sethupathi fans and thalaivar fans hits like	1	Positive
yennada tin padam directora nadikka vecchirukinga	1	Positive
superstar coming back petta pattaya iriki	3	Mixed_feelings
2 18 aww what a cute style sirusukum un style yelusukkum un style persukkum un style	1	Positive
thalaa mass look but pink movie laa fight illaa but thalaa ithulaa semaa mass oo mass	3	Mixed_feelings
ipdii nerya nerya nerya nerya	3	Mixed_feelings
bairavaa feel pa vjs evlo massa panuvarunu naan edhur pakala wishes from all thalapathy fans	1	Positive
batman krish atharva nadicha oru padam	3	Mixed_feelings
sarkar cannot beat 2 0 hahahahaha always thalaiva superstar rajinikanth	3	Mixed_feelings
ilaya super star thalaivar dhanush vaazhga	1	Positive
thala mass dialogue u r great	1	Positive
intha diwali ku iruku aappu iruku but yarukunu na sollamata	3	Mixed_feelings
bro enna view apdiye irukku hang ahiducha	3	Mixed_feelings
thala mass nu soldra vanga like podunga	1	Positive
suma comedy panathingada intha padam enna reallifeah poda neengalum	3	Mixed_feelings
thala pola varuma ultimate star	1	Positive
bat man trailer patamari iruku	1	Positive
im big fan of ajith kumar forever endever	1	Positive
intha time sirappana tharamana thalaivar pongal irukku	1	Positive
super thala vera level	1	Positive
pink trailer vs nerkonda paarvai trailer	3	Mixed_feelings
trailer nala iruku but full irutula film eduthrukaka suriya velicham ila kandippa film oduthannu santhegam thaan	3	Mixed_feelings
awesome awesomeness awesome style king is back	1	Positive
mass la pakka mass thalaivar athiradi	1	Positive
all i understood from this video was vikram likes dosai	1	Positive
chiyan vikram fans hit like bgm likers	1	Positive
vera lvl romba nal ku apporam ajith sir on full form nalla velaiku siruthai siva thollai inni illai	1	Positive
it still looks like a fan made trailer	3	Mixed_feelings
le batman i quits my job	1	Positive
thalivare vanakkam makkal selvan fans like podunga pappom	1	Positive
thalaivar looks like sivakarthikeyan in 2 20	1	Positive
1 6 million views 4 hours 514k like how is possible total fake likes	1	Positive
ultimatestar thala vera vera vera level nerkondapaarvai	1	Positive
o 42 sec la mbl uh vachhi akahay kumar veraa level dir shankar done massive	1	Positive
sahoo tamil teaser 12 million view nkp just 8	1	Positive
anna vera level paande ungalukku arumaiyana munnetram	1	Positive
1mn likes target achieve agumnu namburavaga like pannuga	1	Positive
krish la vera costume marae irukku	1	Positive
who is here after movierulz but asuran	1	Positive
kadisi varaikum epadi yenda white hair la katuringa avaruku avalo onum vayasu hagalaye	0	Negative
after a long time different aana ajith movie after mangatha idhu dha nala irukum nu nenaikuren	3	Mixed_feelings
wow 13million views 610k likes vaazhga rajnikanth	1	Positive
na thalapathy rasigan but thala mass tha	1	Positive
always super star ma rajini sir	1	Positive
semaa ethirpaatha maathiriye summa athuruthille biggest indian movie from tamil cinema	1	Positive
thala pola varuma thala eppavume mass vera leval	1	Positive
thallaa thalapathy unn kita kuda varamutiyadhu	1	Positive
dislike poota vijay anna fans hit like	1	Positive
sk fans like arjun fans comments podunga	1	Positive
vera level dhanush anna gv bgm	1	Positive
kadasiya vara dialogue dislikes pottavangaluku correct ta irukku	1	Positive
sam cs bgm vera level	1	Positive
rajini shankar fans hit like	1	Positive
super star awesome action stylish king rocks petta pongal da viswasam parruppalam inga vegathuda	1	Positive
trending no 1 sk fans like pannunga	1	Positive
next award ah yov ennaya	1	Positive
bigil a vida sema karthi anna	3	Mixed_feelings
dei ennada panni vechu rukinga pink padam pochada	3	Mixed_feelings
yeanda ivlo stylish aana role ku punch dialogue kuduthu saavadippeenga	1	Positive
unnaku enna pa hero padathala la nadikira	1	Positive
konjam comedy ah irruku aanalum mass ah irruku	3	Mixed_feelings
waiting for thala naraiya naraiya naraiya naraiya	1	Positive
1 55 talaivar semma mass dialogue super	1	Positive
like danush comments surya yaru mass nu parkalam iam danush	1	Positive
petta vs viswasam like petta comments viswasam	3	Mixed_feelings
sama thalaa i am waiting	1	Positive
thala na mass thala mattum thaan mass	1	Positive
55k dislikes potavangaluku avalovu veriyada mudinjatha pannikongada thala thaan gethu	1	Positive
dey enga da namma makkalselvam dialogue eh kanom	1	Positive
super semma thalaiva vera level	1	Positive
apdiye doom trailer patha maathiriye iruku	1	Positive
1 million views likes kodu varum thala fans support nkp trailer	1	Positive
0 32 that moment kottaisami thalaikeela dhan kuthipen	3	Mixed_feelings
last ta ajith sir sonna dialoge yengala mathiri vijay anna fans ku orutharukku viswasama ierkurathukku yen iennoruthara kasta baduthuringa	1	Positive
thalai rasika matume neraiya fans irukanga apparam natipa rasika veriyoda irukanga	1	Positive
nalla bass ulla headphones la inda trailer ah parunga vera lvl effect bgm king uvan	1	Positive
1 57 sec mari pubg laa erundha	1	Positive
konjam oothinguru odi pathungiru varathu thalaivaru	3	Mixed_feelings
dhanush annan asuran manjuchechi vetrimaran	1	Positive
arjun sir hero level mass	1	Positive
super sankar sir waiting for 29	1	Positive
marana mass thalaivar vera level la irrukkar ivarku ellam vayasu eh kedaiadhu	1	Positive
thala eppudi nee kannaye simutaama dialogue pesara sema pa thala takkar doi	1	Positive
super star na summa va super	1	Positive
petta maranamas super star come back	1	Positive
yow ennaya trailer la vere level la irukku padam pathae agum polaya first day va apo	3	Mixed_feelings
padathuku national award kedaikanum ninaikiravanga like pannunga	1	Positive
all thala fans ellaarum oru addadance pottudu ponga	1	Positive
yuvan shankar raja love yuvan vijay	1	Positive
aprom en dhoom 2 copy adikareenga saar	1	Positive
viswasam pesama post pannidunga illati kaali dha	1	Positive
thalaiva marana mass ayyo super summa therikka vitturinkinga	1	Positive
vikram sir ella costumum ella characterum unga orutharuku thaan suit akum	1	Positive
superstar movie mass koanjam kooda illa	3	Mixed_feelings
vera level la udampa maintain panrenga chiyaan sir	1	Positive
abhay deol enna nadippu super	3	Mixed_feelings
yaralaa trailer pathuttu erukinge like podunge	1	Positive
thalana thala than naan thala ser fans paa	1	Positive
thalaiva vera vera vera leval pakka mass get rajinified	1	Positive
indha maari trailer kku ellam evan da unlike panradhu	3	Mixed_feelings
innum niraya niraya niraya niraya m thevai pangaaligala	1	Positive
super stars jammed packed in petta movie semma	1	Positive
super i waiting 2 0	1	Positive
padathula arjun dha mass aa irukka poran trailer laye arjun dha pakka mass	3	Mixed_feelings
ithukakathan thala nanga wait pannom	1	Positive
thalaikku makeup eh theve ila salt n pepper luk thaan mass	1	Positive
yaarlam bigil trailer pakkama indha trailer pakiriga	1	Positive
first bgm keka vanthu trailer pathu i m impressed lot yuvan sk	1	Positive
mass tha vetri maaran thanush kootani eppavume mass tha	1	Positive
thalaiku intha getup semmaiya iruku voice romba bolda iruku super thala	1	Positive
different genre la thala thala kaana mass trailer climax la ysr idhu mela enna venum	1	Positive
_ nerkondapaarvaitrailer crossed 11 million views	1	Positive
teaser mokka nu kalaicha pasangalam ippo ennada soldringa shankar always mass	3	Mixed_feelings
intha vaati banner 250 feet varnum	1	Positive
thala veera level from pawan kalyanfans	1	Positive
pangu pangu thalaivar vaararu side ku odhungu petta daa	1	Positive
dhanush and vetri maran fans yaar yaaru oru like podunga	1	Positive
class mass vartha varala sema woww woww woww	1	Positive
lite ah dark knight vaada varudhu	3	Mixed_feelings
indha trailerkku dislike pandra anils ahh marundhu adichi kollunga da	0	Negative
dis like potavunga pundaya muditu ponga da	1	Positive
yaralaa 1 5 gb video pakuruku pathame pogudhu	1	Positive
great dark vetrimaaran dhanush gvp kalaipulithanusir master piece	1	Positive
yella intro textum pixel lab la panirkanglo	1	Positive
vera level la irukkum polaye all the best sk	3	Mixed_feelings
inum niraya niraya niraya ethirpakra love you thala	1	Positive
sam cs king of bgm	1	Positive
vetrimaran and gv prakash verithanam	1	Positive
tamilrockers la paatha verithanam ah irukum pola	3	Mixed_feelings
semma timing ippo dha asuran hit aachu aduthu same journal aa kaithi vera level	1	Positive
koi hindi janane bala comment padh raha hai like karo	4	not-malayalam/tamil
taramaana sambavam pongalukku irukku le	1	Positive
anils dislike panni bayangarama troll pandrangalam	0	Negative
marana maassaa thala i am waiting	1	Positive
pongal vanda paka thane pora 100 petta paraak	1	Positive
rajini vijay sethupathi	3	Mixed_feelings
aduchu underwear oda oda vitruva sema dilog thalaivaa	3	Mixed_feelings
bigil super aah kaithi super vrummbinavanga like pannungo	1	Positive
nee vaa thalaiva inna adichukka aalu illa i am rajinified u r back thalaiva	1	Positive
ennada likes views innum sari aakalaya 600k like thaan erukku	3	Mixed_feelings
super super super rajani mass ss man	1	Positive
sam cs bgm thananananaa thanananana thaararaa thaararaa	1	Positive
petta pongal edhu marana mass	1	Positive
thala ungala pathale pothum kadaule evlo alagu ungala adichuka evarum illa	1	Positive
oru fight mattum thala kaga special vechi irukanga except tat it looks like scene to scene remake	1	Positive
bigil a vida kaithi semaya irukku endravainga like	3	Mixed_feelings
vinoth sir vera level evlavu nall enga sir irunthenka powli marana mass	1	Positive
it works it will work	1	Positive
suriya vs chiyaan vikram kaapaan vs kadaram kondan vikram fan s hit like here suriya fan s reply me	1	Positive
thirumba thirumba pakkuravanga mattum like podunga	1	Positive
ellam avan seyal movie mariye iruku	3	Mixed_feelings
padayappa padam varumpothu enaku 4 vayasu irukum athula irunthu thalaivaroda veriyan na	3	Mixed_feelings
sivakarthikeyan yuvan shankar raja \r fans hit like	1	Positive
petta padathukku wait pannravanga like pannuga visvasam waiters comment pannuga please	1	Positive
innimadhan aarambam thala let s c our rage	1	Positive
vera level thalaivaruku asuran marana waiting	1	Positive
really fabulous semma trailer jai thalivaa love u thalivaa sir	1	Positive
enapa vera level la iruku padam blockbuster polayee	3	Mixed_feelings
viswasam mass ner konda paarvai	1	Positive
lokesh movie kaithi massa irukum pola	0	Negative
thaa vera level trailer batman super man spider man lam enga chitti munnadi sappa pasanga	3	Mixed_feelings
that madurai backdrop rajini looks like sudhakar parithabangal	3	Mixed_feelings
semma namma kita irunthu mttum yaralaiyu yeduthuka mudiyathu	1	Positive
thala thala thala thala thala thala thala thala thala thala	1	Positive
thala ena oru verithanam kovam	3	Mixed_feelings
vara level dialogue thank u thala	1	Positive
get ready for some petta paraak	1	Positive
thala vanthalay pothum daa theatre ah athirum daa thala naa mass thala naa class thala naa gethu thala naa goosebumps	1	Positive
vera level vetrimaran sir oda adudha verii	1	Positive
maarana mass trailer from malaysia	1	Positive
thanks karthik sir super ultimate trailer	1	Positive
super thalaiva palaiya rajini one more entry on super stars	1	Positive
like hero comment avengers endgame	0	Negative
thala yoda last dialog sema mass vera level	1	Positive
verraa level thalaivar pongal semma treat tha	1	Positive
muttu muttu album song hero teejay irukaru	1	Positive
thalaivaa rajni another level movie jai rajnikanth	1	Positive
late ah vandhalum latest tah vanthuruchu	1	Positive
thalaivar always mass tha pettala innum marana ma mass kaati irukaru	1	Positive
pink movie ka mc kejriwal kr diya in south walo ne	1	Positive
mavane kola kaand la iruke kollaama vidamate semmaa	1	Positive
paravala na joker avea irunthutuu poren	1	Positive
rajni wid nawaz too much fun	1	Positive
stunning stone neraya neraya neraya	1	Positive
697 k likes reached aairuku	1	Positive
basha back thalaivaa i love you	1	Positive
daily trailer parkura angaali pangaali ellaam oru like podunga	1	Positive
vera vera vera level unbleavble ini thala vettai aarambam	1	Positive
climax dialogue ku theatres ellam therika pogudhu	1	Positive
pakka thane pora intha kaali oda aattatha	1	Positive
2 o kuda padma sariya odala but ithu therikum	3	Mixed_feelings
true rajini sir fans hit here	1	Positive
trailer nalaruku padam nalarukm nu oru nampikai iruku vj sethupathi	3	Mixed_feelings
rajni name is enough podaa	1	Positive
idhu chumma trailer thaa ma main pitch ah nee innun paakala paatharaatha pathari poyuruva	1	Positive
ayyo thalaivaa kethu mass alluthe	1	Positive
nerkondaparvai thala fans like panna vanam like	1	Positive
savuratha irundha sanda potu savanum uyiruku bayandhu kaala vilundhu kenji sava kudathu	1	Positive
hindi rajni fans hit like	1	Positive
eindha movie story ena nu kuda puriyala	3	Mixed_feelings
vera vera vera level thalaiva ani bgm tharikuthu karthic makes magicvjs superr sasikumar	1	Positive
thala da last dialogue in mass ultimate	1	Positive
dhanush vishal jayamravi lov from kerala	1	Positive
thalaivaa no words can describe ur enthusiasm simply vera level	1	Positive
nkp is going to be ur best after vaali	1	Positive
august 10 thalaiyoda adavadi performance arambam fans vanthu alaparaiya kootunga pa ok	1	Positive
anna epome sema dhan love u anna	1	Positive
tik tik tik trailer idhavade superaa irukku	1	Positive
sankar sir vera level sir thx sir 0 55	1	Positive
i am thalapathy fan but i like thala trailer mersal ah iruku best of luck for nerkonda paarvai team	3	Mixed_feelings
ayyo nanga ninacha thalaivaraa screen la pakka poraa jan10th superr starr marana mass tnqq karthik subbraj anna	1	Positive
movie vera level like kgf	1	Positive
vera madhiri iruku maass hit	1	Positive
rasithu rusichi sethuki yirukkar karthik suburaj	1	Positive
ippa enna panna poorom sweet sappida pooram anirudh bgm parakkuthu background la	1	Positive
kamal time is prefer fat like v2	1	Positive
morning lindhu trailer pathuttu yavalo comment likes checkpannite erukravange like podunge	1	Positive
mass thanks for bringing our thalaivar back	1	Positive
nann thapathy fan but nanum like poten pa	1	Positive
andha fight scene la yarukkellam pullarichudhu	3	Mixed_feelings
vj sethupathi anna mass bgm kola mass	1	Positive
ayayo ithu nalla illa semmaya iruku thalaiva	3	Mixed_feelings
sridevi daughter khushi kapoor met ajith	1	Positive
pongal ku kandipa 2u vidhamaana sweet saapda porom	1	Positive
dhanush anna va pidicgavanga like podunga	1	Positive
bigil trailer pathutu vanthavanga like here	1	Positive
intha mari nariya nariya nariya awesome trailer i am waiting for u thala	1	Positive
0 75x patha dhan kekudhu da editor naaye ivalo fasta iruku	0	Negative
antha fight payangara kola mass ah irukku pls sekkirama movie ah release pannunga	1	Positive
waiting for kk in chiyan	1	Positive
na pink pathuten bt edhu pudhusha rku for thalaikaha matum	1	Positive
malayalam cimima copy master pieace malayalam mamooty	0	Negative
mass na idhutaa ippo trending la no 2 aairuchu	1	Positive
dhanush vera level performance in asuran	1	Positive
2 08 thalapathy swag that kaila thuppakki ya suthura moment	1	Positive
enna da ithu views stuck agitu nikkuthu	3	Mixed_feelings
dislike panna vanthavanga like pannunga	1	Positive
kannada d boss fans hit like	1	Positive
semma i love you vikram anna	1	Positive
edhula krish laye pathachi but sk kaga paakalam	3	Mixed_feelings
krish 2 dhoom 2 hero	3	Mixed_feelings
vijaysethupathi dialogue pesalanu yaru yaru feel pandringaa	1	Positive
1 56 superb line thalivar poster kichinge adukaga inda line	1	Positive
ajith scene nariya katirukanga but moviesla kamiyathan varum	3	Mixed_feelings
idhe velaiyaga iruppavargal inge like podunga	1	Positive
love u anna from telugu fans	1	Positive
innum neraya neraya neraya pakka poringa thala swag	1	Positive
king of kollywood thala always mass	1	Positive
semmaa maass shankar proud of tamil	1	Positive
ennada sk paithiyakara maari dialogue pesama irukanenu paathan kadaisiya pesitan	1	Positive
viswasam trend aana udane ithuvum pinnadiye trend aaguthu 2 naal engae irunthicho	0	Negative
telugu trailer release cheyandi director garu	3	Mixed_feelings
thala fans views konjam adigama ethunga social media trending thala fans mattum tha irukkanum views konjam ethunga	1	Positive
niraya niraya niraya paer wait pannitirukkom thala	1	Positive
vijay sethupathi than mulu padatha kapatha pororaru	3	Mixed_feelings
thalaa wow fight scene iruku namaku treat iruku	3	Mixed_feelings
official trailer finally released yayayayayayayyayayayayyayayayayayayayayayayayayayyayayayayayayayayayayy you don t know how much happy i am yayayayayayayyayayayayyayayayayayayayayayayayayayyayayayayayayayayayayy so cool	1	Positive
last 2second pathaunga mattum like podunga	1	Positive
thala kola mass vera leval	1	Positive
anyone here for abirami aftet seeing biggboss 3 tamil	1	Positive
nijamave trailer super vera level ah irukku waiting	1	Positive
ennaku enamo vjs intha padathula alaga irrukura maathiri irruku	3	Mixed_feelings
youtube problem ma innanu therilaye romba nerama 467 k views la ye iruku	3	Mixed_feelings
ippa ena panaporam sweet sapda poram sema	1	Positive
woo super super 2 0 akki bhai rajni sir super super hit waiting for movie	1	Positive
pakka thana poreenga yenga super star attathai petta parak parak	1	Positive
vera level marana waiting movie ku	1	Positive
yuvan ka maduum padatha kandipa pakanum semma mass yuvan i love you	1	Positive
jeikromo illaiyo mothala sanda seiyanum vada chennai saavaratha irunthalum sanda pottu saavanum sir kaithi	0	Negative
movie vatri bara thala racigar zarbaga vazzthugal	1	Positive
oru pakkam paiyan swag kaatran oru pakkam appan swag kaatran	1	Positive
innoru national award vangama poga mattanga polaye	1	Positive
ennada ithu 1 month ku apram trending aavuthu	3	Mixed_feelings
idha ya rajni padam marana mass	1	Positive
ennangadaa 2 days ku munna trending la vandhirundhaa inneram 20 m cross aagirukkum evan paatha vela daa idhu	3	Mixed_feelings
story looks weak in it hoping movie would be good	3	Mixed_feelings
thala fans la oru like podu	1	Positive
thalpathi 63 waiting da	1	Positive
always mass paka mass ajith sir	1	Positive
ethu rajini padam illa karthik padam	3	Mixed_feelings
indha movie ya kuda dislike poda yapdi manasu varutha	0	Negative
surya anna fans hit like	1	Positive
plz release telugu trailer sun pictures	3	Mixed_feelings
vijaysethupathi rajnikanth nawazuddin siddiqui pongalukku aattam iruku	3	Mixed_feelings
thala 60 next deepawali saravedi daa	1	Positive
trailer laye sk ku dialogue kammi ah than iruku so intha padam kandipa odidum da	3	Mixed_feelings
last dialogue a romba pudikum nu solravavanga mattum like pannunga	1	Positive
mee stail avariki radu sir meeru supar star no1 hero	1	Positive
bgm vere levelnu solravanga lika podungaya	1	Positive
thala mass katitinga thala rangaraj pandey vera level	1	Positive
iru mugan fans hit lyk	1	Positive
1 37 ommala that bgm yuvan thala ku nu vantha matum epudiyo verithanama bgm poturaru	1	Positive
sir pls postpone robo 2 0 movie	3	Mixed_feelings
inemel thala society kaga padam nadika matingurarunu yaravathu katharunanugana avlo tha love uu my dear mr ajithkumar	1	Positive
apdilam nadakadhu nadakavm kudadhu mass pa	1	Positive
indha trailer um dislike podrana avan sathyama avan fans ah dha irupan guess who konja nerathula kovama avane rply panuvan	1	Positive
apa idhulla sk van yarum illayada	1	Positive
wow pakka mass thala pola varuma	1	Positive
thala mass mass mass mass mass mass mass	1	Positive
sundar ramasamy fans lam thalli poi veladunga thevayillama katharama unga actorku support panni jeika vainga	3	Mixed_feelings
mokkaya erukku padam flop tha	3	Mixed_feelings
1m likes thalaivar ku reach agumaa	1	Positive
vera level thalaivar petta trailerhe marana kaattu kaattuthu	1	Positive
correct aana time la correct aana movie thala you are great	1	Positive
bigil traileruku views set pammi vachirukanka fake views fake likes	3	Mixed_feelings
bro pongalukunu solitu 10th relese pannuranga but pongal vanthu15th	1	Positive
thalaivaa super style love you i am rajinified	1	Positive
thalaa ur legion of fans prayer n viswasam eppavume ungalukku mattum dhaan luv ya ajith sirr	1	Positive
marana mass thala	1	Positive
kollywood we don t copy bollywood amitabh bachhan	3	Mixed_feelings
kabali record break pani romba naal achu	3	Mixed_feelings
akshaykumar supper star bollywood king daa	1	Positive
dhanush anna kazhuthula ruthrasha kotta illa karuppu kairu mattum irukku avuroda pasangalukum athey maari kairu kazhuthula iruku	1	Positive
ena 10 la irunthu nagarave ila	1	Positive
innum 150k dha like podunga	3	Mixed_feelings
8m views 719k likes	1	Positive
sk da balamey awarda haters than	3	Mixed_feelings
chiyaan vikram die hard fans like here	1	Positive
thalapathy vijay anna fans inga vanthathu lokesh annavukaga matum than vera evanukagavum illa	1	Positive
thaliva semma parak mass thaliva	1	Positive
style a irukena naturally pongaluku sweat sapda porom	1	Positive
padam hit adicha ok by i miss you nadipin nayagan annan surya fan	1	Positive
style ki hero super star rajini	1	Positive
chiyan pwoli lookcvf kerala boys like adikk	1	Positive
iam thala fan asuran trailer super	1	Positive
vayasanalum unn azhakum styleum appidiya irikke	1	Positive
makkal selvan super star trisha rock star aniruth ithukku mela enna venum	1	Positive
no one in indian cinema can create a cinematic universe	1	Positive
u1 tala combo mass to class	1	Positive
provide in hindi language plz boss	3	Mixed_feelings
vara level mass class most super star rajini anna super anna	1	Positive
2 05 akshay kumar is a shape shifter	1	Positive
yaahoo 5 million views luv u thala fanz	1	Positive
yaru la rajini sir fans enaku likee podughaa	1	Positive
after seeing movie and see trailer and hit like	1	Positive
oruthar mela irukura visvasathukaga inoruthara en asinga pduthurenga thala thalapathi fans gavanathirku	1	Positive
marana mass ah iruku thalaiver vera level	1	Positive
ippo intha trailer ah parkura thala fans oru like podunga	1	Positive
happa bgm from 00 48 sec yuvan thaaru maaru	1	Positive
rasikaney rasigumm thalaivar super star makal selvan	1	Positive
thala vera level love you thala	1	Positive
maranam maasu maranam athukkula namma thala tahn screen la varanum	1	Positive
oruthavanga mela visvasam katrathukaga inoruthavanga yen asinga paduthuringa	3	Mixed_feelings
vikram sir efforts are best but stunts scenes nenacha dhan bayama iruku	1	Positive
00 he look like zero not a hero	3	Mixed_feelings
vaa thalaivaa evan vandaalum namma daan gethu	1	Positive
2 o lot looks likes ready player one	1	Positive
mass maranam adichi uderware oda odaa vittruva	3	Mixed_feelings
he is looking like a 40 age person unbelievable	1	Positive
has passed vivegam teaser likes	3	Mixed_feelings
viswasam ta vida views romba kammi	3	Mixed_feelings
trailera pakkaravanga mattum inga like podunga	1	Positive
1 36 bgm maas	1	Positive
enga ponalum like picha kekura ivanugala thatti kekka yaarume illaya	1	Positive
u1 annanukkuga mattum vanthavanga like pannunga	1	Positive
sweet saapda porom petta pongal	1	Positive
august 8 adv h ppy thala deepavali pangaligalaa	1	Positive
na yethir pakkava illa thala acting	1	Positive
ner konda paarvai enga paakurathu paakavea mudiyala	1	Positive
vera mana mugam the king maker	1	Positive
thalaivaa u realy great marana waiting plz come soon vayasanalum vunnodaiya stylum azhagum vunna vittu pogala	1	Positive
gommala vera level ethir pakkave illa u1 thala combo na summava bgm ithu unma na like podunga	1	Positive
thalapathy sivakarthikeyan on fire kandippa inthe padam thalapthy siva ku periya hit kudukum	3	Mixed_feelings
yaarla ungala comediyan nu kalaichangalo avanga la enga olinchirukanganu therla ippo ne vaa thalaiva sk	1	Positive
yarpa kaleikeye thala ye pakke vanthe thu	1	Positive
sema lighting thalapthy64 um ithey madhiri lightning iruntha semaya irukkum	1	Positive
welcum to tamizh cinema manju warrier mam	1	Positive
actress kalyani priyadharshini fans hit like here	1	Positive
man of steel bgm semmaya eruka	1	Positive
